trade_date,rank,cb_code,cb_name,stk_code,stk_name,matched_concepts,trigger_sources,theme_score,relation_reason,risk_notes,open,close,return_pct
2026-05-20,16,123001.SZ,蓝标转债,300058,蓝色光标,文化传媒概念,300069,115.3987,命中文化传媒概念,退市日期2019-10-24,,,
2026-05-20,17,123034.SZ,通光转债,300265,通光线缆,线缆部件及其他,300069,115.3987,命中线缆部件及其他,公告到期赎回；退市日期2025-11-04,,,
2026-05-20,18,123035.SZ,利德转债,300296,利亚德,文化传媒概念,300069,115.3987,命中文化传媒概念,强赎中；退市日期2025-01-20,,,
2026-05-20,19,123138.SZ,丝路转债,300556,丝路视觉,文化传媒概念,300069,115.3987,命中文化传媒概念,成交额偏低0.3万,139.2,137.499,-1.222
2026-05-20,20,123147.SZ,中辰转债,300933,中辰股份,线缆部件及其他,300069,115.3987,命中线缆部件及其他,强赎中；退市日期2025-10-28,,,
2026-05-20,21,123208.SZ,孩王转债,301078,孩子王,文化传媒概念,300069,115.3987,命中文化传媒概念,强赎中；退市日期2024-11-26,,,
2026-05-20,22,127007.SZ,湖广转债,000665,湖北广电,文化传媒概念,300069,115.3987,命中文化传媒概念,公告到期赎回；退市日期2024-07-01,,,
2026-05-20,23,127013.SZ,创维转债,000810,创维数字,文化传媒概念,300069,115.3987,命中文化传媒概念,强赎中；退市日期2022-07-07,,,
2026-05-20,24,127104.SZ,姚记转债,002605,姚记科技,文化传媒概念,300069,115.3987,命中文化传媒概念,成交额偏低0.2万,149.9,148.089,-1.2081
2026-05-20,25,128015.SZ,久其转债,002279,久其软件,文化传媒概念,300069,115.3987,命中文化传媒概念,强赎中；退市日期2022-12-20,,,
2026-05-20,26,128037.SZ,岩土转债,002542,*ST中岩,文化传媒概念,300069,115.3987,命中文化传媒概念,公告到期赎回；退市日期2024-03-18,,,
2026-05-20,27,128038.SZ,利欧转债,002131,利欧股份,文化传媒概念,300069,115.3987,命中文化传媒概念,退市日期2020-04-09,,,
2026-05-20,28,128044.SZ,岭南转债,002717,*ST岭南,文化传媒概念,300069,115.3987,命中文化传媒概念,公告到期赎回；成交额偏低0.0万,0.0,71.372,
2026-05-20,29,128125.SZ,华阳转债,002949,华阳国际,文化传媒概念,300069,115.3987,命中文化传媒概念,公告到期赎回；成交额偏低0.5万,114.755,114.066,-0.6004
2026-05-20,30,128145.SZ,日丰转债,002953,日丰股份,线缆部件及其他,300069,115.3987,命中线缆部件及其他,强赎中；退市日期2023-03-10,,,
2026-05-21,1,100196.SH,复星转债,600196,复星医药,民营医院、沪深300样本股,000725,232.198,命中民营医院、沪深300样本股,退市日期2006-07-24,,,
2026-05-21,2,100009.SH,机场转债,600009,上海机场,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2004-05-14,,,
2026-05-21,3,100016.SH,民生转债,600016,民生银行,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2008-02-26,,,
2026-05-21,4,100795.SH,国电转债,600795,国电电力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2007-04-30,,,
2026-05-21,5,110002.SH,南山转债,600219,南山铝业,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2009-09-24,,,
2026-05-21,6,110010.SH,包钢转债,600010,包钢股份,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2009-11-16,,,
2026-05-21,7,110013.SH,国投转债,600886,国投电力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2013-07-12,,,
2026-05-21,8,110015.SH,石化转债,600028,中国石化,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-02-17,,,
2026-05-21,9,110016.SH,川投转债,600674,川投能源,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2014-09-10,,,
2026-05-21,10,110017.SH,中海转债,600026,中远海能,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-02-13,,,
2026-05-21,11,110018.SH,国电转债,600795,国电电力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-03-05,,,
2026-05-21,12,110020.SH,南山转债,600219,南山铝业,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-03-13,,,
2026-05-21,13,110022.SH,同仁转债,600085,同仁堂,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-03-10,,,
2026-05-21,14,110023.SH,民生转债,600016,民生银行,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-07-01,,,
2026-05-21,15,110026.SH,中海转债,600026,中远海能,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2008-04-09,,,
2026-05-21,16,110027.SH,东方转债,600875,东方电气,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-02-27,,,
2026-05-21,17,110029.SH,浙能转债,600023,浙能电力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-06-05,,,
2026-05-21,18,110032.SH,三一转债,600031,三一重工,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2019-03-26,,,
2026-05-21,19,110036.SH,招行转债,600036,招商银行,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2009-11-17,,,
2026-05-21,20,110039.SH,宝信转债,600845,宝信软件,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2018-07-13,,,
2026-05-21,21,110040.SH,生益转债,600183,生益科技,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2019-08-01,,,
2026-05-21,22,110042.SH,航电转债,600372,中航机载,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2020-09-08,,,
2026-05-21,23,110046.SH,圆通转债,600233,圆通速递,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2020-03-23,,,
2026-05-21,24,110049.SH,海尔转债,600690,海尔智家,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2019-12-17,,,
2026-05-21,25,110051.SH,中天转债,600522,中天科技,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2021-12-17,,,
2026-05-21,26,110053.SH,苏银转债,600919,江苏银行,沪深300样本股,000725,132.198,命中沪深300样本股,强赎中；退市日期2023-10-20,,,
2026-05-21,27,110054.SH,通威转债,600438,通威股份,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2020-03-17,,,
2026-05-21,28,110059.SH,浦发转债,600000,浦发银行,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；退市日期2025-10-28,,,
2026-05-21,29,110061.SH,川投转债,600674,川投能源,沪深300样本股,000725,132.198,命中沪深300样本股,强赎中；退市日期2024-02-01,,,
2026-05-21,30,110073.SH,国投转债,600061,国投资本,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；成交额偏低2.3万；剩余规模79.99亿；退市日期2026-07-24,106.725,106.782,0.0534
2026-05-21,31,110075.SH,南航转债,600029,南方航空,沪深300样本股,000725,132.198,命中沪深300样本股,成交额偏低1.1万；剩余规模58.96亿,110.761,111.5,0.6672
2026-05-21,32,110079.SH,杭银转债,600926,杭州银行,沪深300样本股,000725,132.198,命中沪深300样本股,强赎中；退市日期2025-07-07,,,
2026-05-21,33,110085.SH,通22转债,600438,通威股份,沪深300样本股,000725,132.198,命中沪深300样本股,成交额偏低1.0万；剩余规模119.83亿,124.2,122.704,-1.2045
2026-05-21,34,110219.SH,南山转债,600219,南山铝业,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2006-08-24,,,
2026-05-21,35,110227.SH,赤化转债,600227,赤天化,民营医院,000725,132.198,命中民营医院,退市日期2009-06-02,,,
2026-05-21,36,110807.SH,动力定01,600482,中国动力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2024-12-05,,,
2026-05-21,37,110808.SH,动力定02,600482,中国动力,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2026-03-23,,,
2026-05-21,38,110814.SH,华电定转,600027,华电国际,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2023-06-08,,,
2026-05-21,39,110817.SH,保利定转,600048,保利发展,沪深300样本股,000725,132.198,命中沪深300样本股,剩余规模85.00亿,,,
2026-05-21,40,113001.SH,中行转债,601988,中国银行,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-03-13,,,
2026-05-21,41,113002.SH,工行转债,601398,工商银行,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-02-26,,,
2026-05-21,42,113005.SH,平安转债,601318,中国平安,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2015-01-15,,,
2026-05-21,43,113008.SH,电气转债,601727,上海电气,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2021-02-02,,,
2026-05-21,44,113009.SH,广汽转债,601238,广汽集团,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；退市日期2022-01-24,,,
2026-05-21,45,113011.SH,光大转债,601818,光大银行,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；退市日期2023-03-17,,,
2026-05-21,46,113013.SH,国君转债,601211,国泰海通,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；退市日期2023-07-07,,,
2026-05-21,47,113015.SH,隆基转债,601012,隆基绿能,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2019-09-04,,,
2026-05-21,48,113016.SH,小康转债,601127,赛力斯,沪深300样本股,000725,132.198,命中沪深300样本股,强赎中；退市日期2023-06-26,,,
2026-05-21,49,113021.SH,中信转债,601998,中信银行,沪深300样本股,000725,132.198,命中沪深300样本股,公告到期赎回；退市日期2025-03-04,,,
2026-05-21,50,113022.SH,浙商转债,601878,浙商证券,沪深300样本股,000725,132.198,命中沪深300样本股,退市日期2020-08-26,,,
2026-05-22,1,100196.SH,复星转债,600196,复星医药,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2006-07-24,,,
2026-05-22,2,110015.SH,石化转债,600028,中国石化,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-02-17,,,
2026-05-22,3,110017.SH,中海转债,600026,中远海能,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-02-13,,,
2026-05-22,4,110026.SH,中海转债,600026,中远海能,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2008-04-09,,,
2026-05-22,5,110027.SH,东方转债,600875,东方电气,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-02-27,,,
2026-05-22,6,110032.SH,三一转债,600031,三一重工,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2019-03-26,,,
2026-05-22,7,110039.SH,宝信转债,600845,宝信软件,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2018-07-13,,,
2026-05-22,8,110042.SH,航电转债,600372,中航机载,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-09-08,,,
2026-05-22,9,110046.SH,圆通转债,600233,圆通速递,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-03-23,,,
2026-05-22,10,110049.SH,海尔转债,600690,海尔智家,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2019-12-17,,,
2026-05-22,11,110054.SH,通威转债,600438,通威股份,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-03-17,,,
2026-05-22,12,110073.SH,国投转债,600061,国投资本,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,公告到期赎回；成交额偏低0.9万；剩余规模79.99亿；退市日期2026-07-24,106.812,106.807,-0.0047
2026-05-22,13,110085.SH,通22转债,600438,通威股份,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低1.1万；剩余规模119.83亿,122.635,121.068,-1.2778
2026-05-22,14,110817.SH,保利定转,600048,保利发展,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,剩余规模85.00亿,,,
2026-05-22,15,113002.SH,工行转债,601398,工商银行,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-02-26,,,
2026-05-22,16,113005.SH,平安转债,601318,中国平安,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-01-15,,,
2026-05-22,17,113015.SH,隆基转债,601012,隆基绿能,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2019-09-04,,,
2026-05-22,18,113026.SH,核能转债,601985,中国核电,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,强赎中；退市日期2022-03-09,,,
2026-05-22,19,113038.SH,隆20转债,601012,隆基绿能,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2021-03-31,,,
2026-05-22,20,113041.SH,紫金转债,601899,紫金矿业,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2021-06-28,,,
2026-05-22,21,113044.SH,大秦转债,601006,大秦铁路,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,强赎中；退市日期2025-02-11,,,
2026-05-22,22,113053.SH,隆22转债,601012,隆基绿能,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低1.0万；剩余规模69.95亿,122.53,123.399,0.7092
2026-05-22,23,113641.SH,华友转债,603799,华友钴业,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,强赎中；退市日期2025-09-29,,,
2026-05-22,24,123006.SZ,东财转债,300059,东方财富,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2019-05-21,,,
2026-05-22,25,123041.SZ,东财转2,300059,东方财富,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-09-07,,,
2026-05-22,26,123111.SZ,东财转3,300059,东方财富,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,强赎中；退市日期2022-03-09,,,
2026-05-22,27,124006.SZ,高新定转,000661,长春高新,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2024-12-25,,,
2026-05-22,28,124016.SZ,TCL定转1,000100,TCL科技,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,,,,
2026-05-22,29,124017.SZ,TCL定转2,000100,TCL科技,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2022-11-30,,,
2026-05-22,30,125002.SZ,万科转债,000002,万科A,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2004-04-30,,,
2026-05-22,31,125301.SZ,丝绸转债,000301,东方盛虹,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2003-08-28,,,
2026-05-22,32,126002.SZ,万科转2,000002,万科A,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2006-04-14,,,
2026-05-22,33,126301.SZ,丝绸转2,000301,东方盛虹,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2006-09-18,,,
2026-05-22,34,127002.SZ,徐工转债,000425,徐工机械,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2015-02-16,,,
2026-05-22,35,127012.SZ,招路转债,001965,招商公路,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,强赎中；退市日期2024-04-03,,,
2026-05-22,36,127030.SZ,盛虹转债,000301,东方盛虹,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低1.7万；剩余规模49.97亿,119.821,118.7,-0.9356
2026-05-22,37,127045.SZ,牧原转债,002714,牧原股份,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低3.2万；剩余规模95.43亿,123.175,119.867,-2.6856
2026-05-22,38,127056.SZ,中特转债,000708,中信特钢,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低0.4万；剩余规模50.00亿,125.659,125.818,0.1265
2026-05-22,39,127110.SZ,广核转债,003816,中国广核,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低5.0万；剩余规模48.99亿,140.16,139.32,-0.5993
2026-05-22,40,128028.SZ,赣锋转债,002460,赣锋锂业,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2021-03-16,,,
2026-05-22,41,128047.SZ,光电转债,002179,中航光电,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2019-11-07,,,
2026-05-22,42,128080.SZ,顺丰转债,002352,顺丰控股,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-08-12,,,
2026-05-22,43,128102.SZ,海大转债,002311,海大集团,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2020-12-31,,,
2026-05-22,44,128126.SZ,赣锋转2,002460,赣锋锂业,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,退市日期2021-05-19,,,
2026-05-22,45,128136.SZ,立讯转债,002475,立讯精密,沪深300样本股、行业龙头,002938,216.8402,命中沪深300样本股、行业龙头,成交额偏低5.7万；剩余规模29.85亿,143.99,144.4,0.2847
2026-05-22,46,100009.SH,机场转债,600009,上海机场,沪深300样本股,002938,116.8402,命中沪深300样本股,退市日期2004-05-14,,,
2026-05-22,47,100016.SH,民生转债,600016,民生银行,沪深300样本股,002938,116.8402,命中沪深300样本股,退市日期2008-02-26,,,
2026-05-22,48,100096.SH,云化转债,600096,云天化,行业龙头,002938,116.8402,命中行业龙头,退市日期2006-09-09,,,
2026-05-22,49,100177.SH,雅戈转债,600177,雅戈尔,行业龙头,002938,116.8402,命中行业龙头,退市日期2006-04-10,,,
