trade_date,rank,cb_code,cb_name,stk_code,stk_name,matched_concepts,trigger_sources,theme_score,relation_reason,risk_notes,open,close,return_pct
2026-02-02,14,110802.SH,继峰定02,603997,继峰股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2022-01-21,,,
2026-02-02,15,110809.SH,天业定01,600075,新疆天业,生态农业,301362,115.4279,命中生态农业,,,,
2026-02-02,16,110810.SH,天业定02,600075,新疆天业,生态农业,301362,115.4279,命中生态农业,退市日期2022-01-14,,,
2026-02-02,17,111009.SH,盛泰转债,605138,盛泰集团,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低0.5万,125.89,123.914,-1.5696
2026-02-02,18,111011.SH,冠盛转债,605088,冠盛股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2025-07-29,,,
2026-02-02,19,111021.SH,奥锐转债,605116,奥锐特,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低1.6万,161.681,149.349,-7.6274
2026-02-02,20,113027.SH,华钰转债,601020,华钰矿业,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2024-06-13,,,
2026-02-02,21,113063.SH,赛轮转债,601058,赛轮轮胎,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2024-02-23,,,
2026-02-02,22,113501.SH,洛钼转债,603993,洛阳钼业,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2015-07-16,,,
2026-02-02,23,113520.SH,百合转债,603313,梦百合,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2021-01-07,,,
2026-02-02,24,113521.SH,科森转债,603626,科森科技,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2020-11-27,,,
2026-02-02,25,113555.SH,振德转债,603301,振德医疗,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2020-12-04,,,
2026-02-02,26,113561.SH,正裕转债,603089,正裕工业,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2025-06-19,,,
2026-02-02,27,113567.SH,君禾转债,603617,君禾股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2023-03-15,,,
2026-02-02,28,113577.SH,春秋转债,603890,春秋电子,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2025-11-07,,,
2026-02-02,29,113579.SH,健友转债,603707,健友股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,公告到期赎回；成交额偏低0.3万；退市日期2026-04-23,108.808,108.794,-0.0129
2026-02-02,30,113580.SH,康隆转债,603665,康隆达,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2021-11-19,,,
2026-02-02,31,113593.SH,沪工转债,603131,上海沪工,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2026-01-22,,,
2026-02-02,32,113606.SH,荣泰转债,603579,荣泰健康,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2025-09-12,,,
2026-02-02,33,113612.SH,永冠转债,603681,永冠新材,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2021-09-10,,,
2026-02-02,34,113614.SH,健20转债,603707,健友股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,退市日期2021-12-15,,,
2026-02-02,35,113615.SH,金诚转债,603979,金诚信,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低7.9万,818.0,791.009,-3.2996
2026-02-02,36,113616.SH,韦尔转债,603501,豪威集团,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低0.5万；剩余规模24.32亿,126.8,125.124,-1.3218
2026-02-02,37,113618.SH,美诺转债,603538,美诺华,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；成交额偏低0.5万；退市日期2026-05-08,138.691,136.621,-1.4925
2026-02-02,38,113619.SH,世运转债,603920,世运电路,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2024-12-03,,,
2026-02-02,39,113641.SH,华友转债,603799,华友钴业,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；退市日期2025-09-29,,,
2026-02-02,40,113647.SH,禾丰转债,603609,禾丰股份,生态农业,301362,115.4279,命中生态农业,成交额偏低0.7万；剩余规模14.67亿,124.046,123.204,-0.6788
2026-02-02,41,113651.SH,松霖转债,603992,松霖科技,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；成交额偏低4.7万；退市日期2026-03-23,325.786,290.136,-10.9428
2026-02-02,42,113653.SH,永22转债,603681,永冠新材,人民币贬值受益,301362,115.4279,命中人民币贬值受益,强赎中；成交额偏低1.5万；退市日期2026-04-22,145.126,142.463,-1.835
2026-02-02,43,113659.SH,莱克转债,603355,莱克电气,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低1.1万；剩余规模12.00亿,138.725,136.063,-1.9189
2026-02-02,44,113667.SH,春23转债,603890,春秋电子,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低1.7万,183.824,177.99,-3.1737
2026-02-02,45,113673.SH,岱美转债,603730,岱美股份,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低3.4万,183.0,175.042,-4.3486
2026-02-02,46,113699.SH,金25转债,603979,金诚信,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低5.9万；剩余规模20.00亿,188.0,181.766,-3.316
2026-02-02,47,113702.SH,斯达转债,603290,斯达半导,人民币贬值受益,301362,115.4279,命中人民币贬值受益,剩余规模15.00亿,,,
2026-02-02,48,113704.SH,春风转债,603129,春风动力,人民币贬值受益,301362,115.4279,命中人民币贬值受益,剩余规模21.79亿,,,
2026-02-02,49,118010.SH,洁特转债,688026,洁特生物,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低0.2万,124.383,124.1,-0.2275
2026-02-02,50,118013.SH,道通转债,688208,道通科技,人民币贬值受益,301362,115.4279,命中人民币贬值受益,成交额偏低1.2万；剩余规模12.80亿,217.3,211.677,-2.5877
2026-02-09,1,110030.SH,格力转债,600185,珠免集团,高市净率,300364,115.7509,命中高市净率,退市日期2019-12-25,,,
2026-02-09,2,110040.SH,生益转债,600183,生益科技,高市净率,300364,115.7509,命中高市净率,退市日期2019-08-01,,,
2026-02-09,3,110044.SH,广电转债,600831,广电网络,数据确权,300364,115.7509,命中数据确权,公告到期赎回；退市日期2024-06-27,,,
2026-02-09,4,110058.SH,永鼎转债,600105,永鼎股份,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2024-12-20,,,
2026-02-09,5,113502.SH,嘉澳转债,603822,ST嘉澳,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2022-09-23,,,
2026-02-09,6,113540.SH,南威转债,603636,南威软件,数据确权,300364,115.7509,命中数据确权,退市日期2020-03-25,,,
2026-02-09,7,113572.SH,三祥转债,603663,三祥新材,高市净率,300364,115.7509,命中高市净率,退市日期2021-09-24,,,
2026-02-09,8,113576.SH,起步转债,603557,*ST起步,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2025-01-17,,,
2026-02-09,9,113595.SH,花王转债,603007,顺景科技,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2024-02-27,,,
2026-02-09,10,118021.SH,新致转债,688590,新致软件,数据确权,300364,115.7509,命中数据确权,强赎中；成交额偏低5.6万；退市日期2026-03-25,168.0,171.578,2.1298
2026-02-09,11,118061.SH,茂莱转债,688502,茂莱光学,高市净率,300364,115.7509,命中高市净率,成交额偏低2.0万,187.999,190.189,1.1649
2026-02-09,12,118064.SH,联瑞转债,688300,联瑞新材,高市净率,300364,115.7509,命中高市净率,成交额偏低2.5万,191.0,192.086,0.5686
2026-02-09,13,118072.SH,鼎通转债,688668,鼎通科技,高市净率,300364,115.7509,命中高市净率,,,,
2026-02-09,14,123032.SZ,万里转债,300591,万里马,高市净率,300364,115.7509,命中高市净率,退市日期2020-12-09,,,
2026-02-09,15,123054.SZ,思特转债,300608,思特奇,数据确权,300364,115.7509,命中数据确权,强赎中；成交额偏低1.5万；退市日期2026-06-09,154.88,157.78,1.8724
2026-02-09,16,123157.SZ,科蓝转债,300663,科蓝软件,数据确权,300364,115.7509,命中数据确权,成交额偏低0.2万,149.2,149.8,0.4021
2026-02-09,17,123226.SZ,中富转债,300814,中富电路,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2025-04-22,,,
2026-02-09,18,123267.SZ,珂玛转债,301611,珂玛科技,高市净率,300364,115.7509,命中高市净率,,,,
2026-02-09,19,127007.SZ,湖广转债,000665,湖北广电,数据确权,300364,115.7509,命中数据确权,公告到期赎回；退市日期2024-07-01,,,
2026-02-09,20,127019.SZ,国城转债,000688,国城矿业,高市净率,300364,115.7509,命中高市净率,强赎中；退市日期2025-12-22,,,
2026-02-09,21,128044.SZ,岭南转债,002717,*ST岭南,数据确权,300364,115.7509,命中数据确权,公告到期赎回；成交额偏低0.0万,0.0,71.372,
