trade_date,rank,cb_code,cb_name,stk_code,stk_name,matched_concepts,trigger_sources,theme_score,relation_reason,risk_notes,open,close,return_pct
2026-03-04,18,111001.SH,山玻转债,605006,山东玻纤,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；成交额偏低1.6万；退市日期2026-07-07,137.501,139.871,1.7236
2026-03-04,19,113013.SH,国君转债,601211,国泰海通,近期并购重组,688525,118.0898,命中近期并购重组,公告到期赎回；退市日期2023-07-07,,,
2026-03-04,20,113031.SH,博威转债,601137,博威合金,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-08-31,,,
2026-03-04,21,113048.SH,晶科转债,601778,晶科科技,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低1.5万；剩余规模15.45亿,131.297,131.597,0.2285
2026-03-04,22,113058.SH,友发转债,601686,友发集团,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低1.6万；剩余规模18.64亿,162.84,161.897,-0.5791
2026-03-04,23,113069.SH,博23转债,601137,博威合金,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；退市日期2026-01-22,,,
2026-03-04,24,113512.SH,景旺转债,603228,景旺电子,AI PC,688525,118.0898,命中AI PC,退市日期2019-04-30,,,
2026-03-04,25,113521.SH,科森转债,603626,科森科技,AI PC,688525,118.0898,命中AI PC,退市日期2020-11-27,,,
2026-03-04,26,113523.SH,伟明转债,603568,伟明环保,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-02-06,,,
2026-03-04,27,113544.SH,桃李转债,603866,桃李面包,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-09-18,,,
2026-03-04,28,113547.SH,索发转债,603612,索通发展,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-09-16,,,
2026-03-04,29,113551.SH,福特转债,603806,福斯特,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-07-16,,,
2026-03-04,30,113562.SH,璞泰转债,603659,璞泰来,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2020-12-21,,,
2026-03-04,31,113565.SH,宏辉转债,603336,宏辉果蔬,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；退市日期2025-09-19,,,
2026-03-04,32,113574.SH,华体转债,603679,华体科技,近期并购重组,688525,118.0898,命中近期并购重组,公告到期赎回；成交额偏低0.4万；退市日期2026-03-31,116.0,116.566,0.4879
2026-03-04,33,113577.SH,春秋转债,603890,春秋电子,AI PC,688525,118.0898,命中AI PC,强赎中；退市日期2025-11-07,,,
2026-03-04,34,113589.SH,天创转债,603608,天创时尚,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低18.4万；退市日期2026-06-24,265.5,279.829,5.397
2026-03-04,35,113600.SH,新星转债,603978,深圳新星,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；退市日期2024-11-21,,,
2026-03-04,36,113601.SH,塞力转债,603716,塞力医疗,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；成交额偏低1.2万；退市日期2026-04-10,211.75,211.096,-0.3089
2026-03-04,37,113602.SH,景20转债,603228,景旺电子,AI PC,688525,118.0898,命中AI PC,强赎中；退市日期2024-08-13,,,
2026-03-04,38,113607.SH,伟20转债,603568,伟明环保,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2021-12-29,,,
2026-03-04,39,113611.SH,福20转债,603806,福斯特,近期并购重组,688525,118.0898,命中近期并购重组,退市日期2021-07-29,,,
2026-03-04,40,113624.SH,正川转债,603976,正川股份,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低0.3万,136.9,136.877,-0.0168
2026-03-04,41,113634.SH,珀莱转债,603605,珀莱雅,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低0.3万,128.244,128.887,0.5014
2026-03-04,42,113652.SH,伟22转债,603568,伟明环保,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低1.1万；剩余规模14.77亿,144.075,143.373,-0.4872
2026-03-04,43,113661.SH,福22转债,603806,福斯特,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低1.9万；剩余规模30.30亿,142.998,143.395,0.2776
2026-03-04,44,113664.SH,大元转债,603757,大元泵业,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；退市日期2025-09-17,,,
2026-03-04,45,113666.SH,爱玛转债,603529,爱玛科技,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低0.6万；剩余规模19.99亿,128.44,128.659,0.1705
2026-03-04,46,113667.SH,春23转债,603890,春秋电子,AI PC,688525,118.0898,命中AI PC,成交额偏低0.9万,168.262,170.472,1.3134
2026-03-04,47,113669.SH,景23转债,603228,景旺电子,AI PC,688525,118.0898,命中AI PC,强赎中；退市日期2025-10-09,,,
2026-03-04,48,113683.SH,伟24转债,603568,伟明环保,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；退市日期2025-12-18,,,
2026-03-04,49,113698.SH,凯众转债,603037,凯众股份,近期并购重组,688525,118.0898,命中近期并购重组,成交额偏低0.9万,161.928,161.175,-0.465
2026-03-04,50,118000.SH,嘉元转债,688388,嘉元科技,近期并购重组,688525,118.0898,命中近期并购重组,强赎中；成交额偏低3.0万；退市日期2026-04-02,138.5,136.114,-1.7227
2026-03-20,1,100096.SH,云化转债,600096,云天化,云南,002428,115.8055,命中云南,退市日期2006-09-09,,,
2026-03-20,2,110002.SH,南山转债,600219,南山铝业,金属回收,002428,115.8055,命中金属回收,退市日期2009-09-24,,,
2026-03-20,3,110020.SH,南山转债,600219,南山铝业,金属回收,002428,115.8055,命中金属回收,退市日期2015-03-13,,,
2026-03-20,4,110096.SH,豫光转债,600531,豫光金铅,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-12-19,,,
2026-03-20,5,110219.SH,南山转债,600219,南山铝业,金属回收,002428,115.8055,命中金属回收,退市日期2006-08-24,,,
2026-03-20,6,113025.SH,明泰转债,601677,明泰铝业,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2023-10-24,,,
2026-03-20,7,113046.SH,金田转债,601609,金田股份,金属回收,002428,115.8055,命中金属回收,成交额偏低1.0万；剩余规模14.99亿,129.219,128.494,-0.5611
2026-03-20,8,113068.SH,金铜转债,601609,金田股份,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-08-26,,,
2026-03-20,9,113515.SH,高能转债,603588,高能环境,金属回收,002428,115.8055,命中金属回收,退市日期2020-06-18,,,
2026-03-20,10,113641.SH,华友转债,603799,华友钴业,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-09-29,,,
2026-03-20,11,113672.SH,福蓉转债,603327,福蓉科技,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2026-01-29,,,
2026-03-20,12,118020.SH,芳源转债,688148,芳源股份,金属回收,002428,115.8055,命中金属回收,成交额偏低0.1万,123.2,121.96,-1.0065
2026-03-20,13,123027.SZ,蓝晓转债,300487,蓝晓科技,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2022-11-01,,,
2026-03-20,14,123058.SZ,欣旺转债,300207,欣旺达,金属回收,002428,115.8055,命中金属回收,退市日期2021-07-14,,,
2026-03-20,15,123069.SZ,金诺转债,300505,川金诺,云南,002428,115.8055,命中云南,退市日期2021-11-16,,,
2026-03-20,16,123103.SZ,震安转债,300767,震安科技,云南,002428,115.8055,命中云南,强赎中；退市日期2025-01-06,,,
2026-03-20,17,123195.SZ,蓝晓转02,300487,蓝晓科技,金属回收,002428,115.8055,命中金属回收,成交额偏低1.0万,150.348,151.461,0.7403
2026-03-20,18,123212.SZ,立中转债,300428,立中集团,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-12-25,,,
2026-03-20,19,125009.SZ,宝安转券,000009,中国宝安,金属回收,002428,115.8055,命中金属回收,退市日期1996-01-01,,,
2026-03-20,20,125898.SZ,鞍钢转债,000898,鞍钢股份,金属回收,002428,115.8055,命中金属回收,退市日期2005-03-14,,,
2026-03-20,21,125960.SZ,锡业转债,000960,锡业股份,云南,002428,115.8055,命中云南,退市日期2010-12-14,,,
2026-03-20,22,127020.SZ,中金转债,000060,中金岭南,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-12-04,,,
2026-03-20,23,127068.SZ,顺博转债,002996,顺博合金,金属回收,002428,115.8055,命中金属回收,成交额偏低0.2万,122.383,121.222,-0.9487
2026-03-20,24,127070.SZ,大中转债,001203,大中矿业,金属回收,002428,115.8055,命中金属回收,成交额偏低22.2万,392.0,397.084,1.2969
2026-03-20,25,127075.SZ,百川转2,002455,百川股份,金属回收,002428,115.8055,命中金属回收,强赎中；成交额偏低12.9万；退市日期2026-04-10,172.516,160.499,-6.9657
2026-03-20,26,127077.SZ,华宏转债,002645,华宏科技,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-09-25,,,
2026-03-20,27,127086.SZ,恒邦转债,002237,恒邦股份,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2025-12-08,,,
2026-03-20,28,128067.SZ,一心转债,002727,一心堂,云南,002428,115.8055,命中云南,退市日期2020-11-11,,,
2026-03-20,29,128093.SZ,百川转债,002455,百川股份,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2022-03-10,,,
2026-03-20,30,128095.SZ,恩捷转债,002812,恩捷股份,云南,002428,115.8055,命中云南,强赎中；退市日期2025-11-10,,,
2026-03-20,31,128111.SZ,中矿转债,002738,中矿资源,金属回收,002428,115.8055,命中金属回收,强赎中；退市日期2023-11-17,,,
2026-03-30,1,100016.SH,民生转债,600016,民生银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2008-02-26,,,
2026-03-30,2,100096.SH,云化转债,600096,云天化,低市盈率,002532,115.6288,命中低市盈率,退市日期2006-09-09,,,
2026-03-30,3,110023.SH,民生转债,600016,民生银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2015-07-01,,,
2026-03-30,4,110024.SH,隧道转债,600820,隧道股份,低市盈率,002532,115.6288,命中低市盈率,退市日期2014-12-18,,,
2026-03-30,5,110029.SH,浙能转债,600023,浙能电力,低市盈率,002532,115.6288,命中低市盈率,退市日期2015-06-05,,,
2026-03-30,6,110034.SH,九州转债,600998,九州通,低市盈率,002532,115.6288,命中低市盈率,退市日期2022-01-17,,,
2026-03-30,7,110036.SH,招行转债,600036,招商银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2009-11-17,,,
2026-03-30,8,110043.SH,无锡转债,600908,无锡银行,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2024-01-31,,,
2026-03-30,9,110048.SH,福能转债,600483,福能股份,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2024-12-09,,,
2026-03-30,10,110049.SH,海尔转债,600690,海尔智家,低市盈率,002532,115.6288,命中低市盈率,退市日期2019-12-17,,,
2026-03-30,11,110053.SH,苏银转债,600919,江苏银行,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2023-10-20,,,
2026-03-30,12,110059.SH,浦发转债,600000,浦发银行,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2025-10-28,,,
2026-03-30,13,110066.SH,盛屯转债,600711,盛屯矿业,2026一季报预增,002532,115.6288,命中2026一季报预增,强赎中；退市日期2022-03-18,,,
2026-03-30,14,110069.SH,瀚蓝转债,600323,瀚蓝环境,低市盈率,002532,115.6288,命中低市盈率,退市日期2021-04-28,,,
2026-03-30,15,110073.SH,国投转债,600061,国投资本,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；成交额偏低1.2万；剩余规模79.99亿；退市日期2026-07-24,107.201,107.2,-0.0009
2026-03-30,16,110077.SH,洪城转债,600461,洪城环境,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.5万,215.319,214.622,-0.3237
2026-03-30,17,110079.SH,杭银转债,600926,杭州银行,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2025-07-07,,,
2026-03-30,18,110083.SH,苏租转债,600901,江苏金租,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2024-10-18,,,
2026-03-30,19,110098.SH,南药转债,600713,南京医药,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.4万；剩余规模10.81亿,133.233,133.33,0.0728
2026-03-30,20,110099.SH,福能转债,600483,福能股份,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.8万；剩余规模38.02亿,149.382,147.59,-1.1996
2026-03-30,21,110100.SH,龙建转债,600853,龙建股份,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.3万；剩余规模10.00亿,133.998,133.677,-0.2396
2026-03-30,22,110368.SH,五洲转债,600368,五洲交通,低市盈率,002532,115.6288,命中低市盈率,退市日期2009-07-08,,,
2026-03-30,23,110814.SH,华电定转,600027,华电国际,低市盈率,002532,115.6288,命中低市盈率,退市日期2023-06-08,,,
2026-03-30,24,110874.SH,创业转债,600874,创业环保,低市盈率,002532,115.6288,命中低市盈率,退市日期2007-09-07,,,
2026-03-30,25,111005.SH,富春转债,605189,富春染织,2026一季报预增,002532,115.6288,命中2026一季报预增,强赎中；成交额偏低0.9万；退市日期2026-05-29,143.654,144.927,0.8862
2026-03-30,26,113001.SH,中行转债,601988,中国银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2015-03-13,,,
2026-03-30,27,113002.SH,工行转债,601398,工商银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2015-02-26,,,
2026-03-30,28,113005.SH,平安转债,601318,中国平安,低市盈率,002532,115.6288,命中低市盈率,退市日期2015-01-15,,,
2026-03-30,29,113011.SH,光大转债,601818,光大银行,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2023-03-17,,,
2026-03-30,30,113018.SH,常熟转债,601128,常熟银行,低市盈率,002532,115.6288,命中低市盈率,退市日期2019-05-23,,,
2026-03-30,31,113021.SH,中信转债,601998,中信银行,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2025-03-04,,,
2026-03-30,32,113025.SH,明泰转债,601677,明泰铝业,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2023-10-24,,,
2026-03-30,33,113037.SH,紫银转债,601860,紫金银行,低市盈率,002532,115.6288,命中低市盈率,成交额偏低1.3万；剩余规模44.99亿,109.564,109.491,-0.0666
2026-03-30,34,113042.SH,上银转债,601229,上海银行,低市盈率,002532,115.6288,命中低市盈率,成交额偏低3.5万；剩余规模199.77亿,123.632,123.7,0.055
2026-03-30,35,113043.SH,财通转债,601108,财通证券,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.9万；剩余规模37.99亿,122.213,122.04,-0.1416
2026-03-30,36,113050.SH,南银转债,601009,南京银行,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2025-07-18,,,
2026-03-30,37,113052.SH,兴业转债,601166,兴业银行,低市盈率,002532,115.6288,命中低市盈率,成交额偏低7.3万；剩余规模413.52亿,120.6,119.79,-0.6716
2026-03-30,38,113055.SH,成银转债,601838,成都银行,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2025-02-06,,,
2026-03-30,39,113056.SH,重银转债,601963,重庆银行,低市盈率,002532,115.6288,命中低市盈率,成交额偏低3.2万；剩余规模115.63亿,126.829,126.73,-0.0781
2026-03-30,40,113057.SH,中银转债,601881,中国银河,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2023-12-19,,,
2026-03-30,41,113058.SH,友发转债,601686,友发集团,低市盈率,002532,115.6288,命中低市盈率,成交额偏低1.2万；剩余规模18.64亿,147.69,145.798,-1.2811
2026-03-30,42,113062.SH,常银转债,601128,常熟银行,低市盈率,002532,115.6288,命中低市盈率,成交额偏低2.1万；剩余规模59.99亿,129.24,129.295,0.0426
2026-03-30,43,113063.SH,赛轮转债,601058,赛轮轮胎,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2024-02-23,,,
2026-03-30,44,113065.SH,齐鲁转债,601665,齐鲁银行,低市盈率,002532,115.6288,命中低市盈率,强赎中；退市日期2025-08-14,,,
2026-03-30,45,113516.SH,苏农转债,603323,苏农银行,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2024-08-02,,,
2026-03-30,46,113527.SH,维格转债,603518,锦泓集团,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2025-01-24,,,
2026-03-30,47,113543.SH,欧派转债,603833,欧派家居,低市盈率,002532,115.6288,命中低市盈率,退市日期2021-07-12,,,
2026-03-30,48,113563.SH,柳药转债,603368,柳药集团,低市盈率,002532,115.6288,命中低市盈率,公告到期赎回；退市日期2026-01-16,,,
2026-03-30,49,113598.SH,法兰转债,603966,法兰泰克,2026一季报预增,002532,115.6288,命中2026一季报预增,强赎中；退市日期2025-06-20,,,
2026-03-30,50,113636.SH,甬金转债,603995,甬金股份,低市盈率,002532,115.6288,命中低市盈率,成交额偏低0.2万,125.0,124.23,-0.616
