ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
603270.SH,20250829,20250630,0.35,0.35,3.8095,3.8095,6.5392,0.2577,2.3546,4044057.81,71888550.3,240902239.21,1.3442,0.9606,0.8295,1.2192,0.4744,0.8509,0.2351,65923725.42,84653579.97,154041203.08,-607011682.7612,-180697442.7612,589117472.11,103718845.3,887177324.52,693353544.77,1937209878.73,456965185.43,936621254.73,3113431027.45,572364580.74,0.3466,10.1541,-0.6447,2.6123,-0.2734,0.3864,-2.7704,-0.8247,8.9111,28.861,71.139,17.9704,8.9111,1.6705,16.1375,0.1624,-1.4969,92.1021,9.3634,10.1418,3.469,3.47,3.2843,2.3844,2.0951,2.8294,6.938,4.7688,41.5108,1.7097,1.622,46.8901,53.1099,50.8953,28.4952,71.4589,84.0371,15.9629,-0.1064,0.7097,1.4081,2.5078,1.2261,2.1836,2.794,-0.0894,289.6945,4.1902,2.1388,1415133435.4,9.3635,1.5772,93.3538,1.6873,1.667,0.9901,-19.1929,34.6154,34.6154,-61.2556,38.3333,38.4112,32.856,45.57,-61.2644,28.046,3.3402,15.5409,3.3397,40.5723,40.5723,41.2165,-7.7423,3.7565
603270.SH,20250429,20250331,0.18,0.18,1.7407,1.7407,6.5365,0.2577,2.2345,3595266.6,35079090.16,116050680.01,1.6943,1.2687,1.1175,0.59,0.2128,0.4317,0.1117,35796733.27,43373117.02,,-280487490.6627,-46440023.9927,542853646.36,114101363.79,684639286.2,380696638.82,1907705977.89,758472929.92,832363744.51,2878438958.13,546061662.74,0.1765,10.0018,-0.2476,2.4922,0.1686,0.198,-1.2801,-0.212,9.973,30.4275,69.5725,18.3125,9.973,1.7813,16.5495,-0.0183,-1.5512,90.6144,10.6585,11.3721,1.7804,1.78,1.6149,1.2701,1.1139,1.4866,7.1216,5.0804,37.9475,1.6115,1.5721,52.3542,47.6458,53.9602,23.7851,76.1335,81.4297,18.5703,-0.0497,0.6115,1.6335,3.2009,1.422,2.7864,5.0111,-0.0404,303.9811,4.4556,1.1325,1285417315.07,10.6589,1.7813,90.6144,1.7804,1.6149,1.1139,-14.2265,38.4615,38.4615,-7.9337,42.287,42.4542,34.6525,42.44,-7.9392,32.7912,1.7902,7.3184,1.7898,39.8141,39.8141,39.8141,61.0313,1.4016
603270.SH,20250429,20250331,0.18,0.18,1.7407,1.7407,6.5365,0.2577,2.2345,3595266.6,35079090.16,116050680.01,1.6943,1.2687,1.0699,0.59,0.2128,0.4317,0.1117,35796733.27,43373117.02,,,,542853646.36,114101363.79,684639286.2,380696638.82,1907705977.89,758472929.92,1004132245.88,2878438958.13,546061662.74,0.1765,10.0018,-0.2476,2.4922,0.1686,0.198,,,9.973,30.4275,69.5725,18.3125,9.973,1.7813,16.5495,-0.0183,-1.5512,90.6144,10.6585,11.3721,1.7804,1.78,1.6149,1.2701,1.1139,1.4866,7.1216,5.0804,37.9475,1.6115,1.5721,52.3542,47.6458,53.9602,23.7851,76.1335,81.4297,18.5703,-0.0497,0.6115,1.6335,3.2009,1.422,2.7864,5.0111,-0.0404,303.9811,4.4556,1.1325,1285417315.07,10.6589,1.7813,90.6144,1.7804,1.6149,1.1139,-14.2265,38.4615,38.4615,-7.9337,42.287,42.4542,34.6525,42.44,-7.9392,32.7912,1.7902,7.3184,1.7898,39.8141,39.8141,39.8141,61.0313,1.4016
603270.SH,20250429,20241231,0.45,0.45,6.1858,6.1858,6.5338,0.2577,2.058,15822526.73,83720084.58,388136228.09,2.0044,1.5098,1.3991,2.653,0.75,1.7222,0.4361,82585037.74,107921744.37,217630657.72,-454478420.9635,-258388420.9635,575007550.32,137971893.35,425420403.7,144876363.76,1870980911.52,869143382.98,648441247.36,2581323902.61,507387305.98,0.4543,9.8259,-0.7213,2.3157,-1.2996,0.4926,-2.0742,-1.1793,7.1509,28.6375,71.3625,19.3963,7.1509,2.222,16.6773,0.497,-1.1254,93.9067,7.8586,7.9627,4.6464,4.64,3.9078,3.4727,3.1186,3.9664,4.6464,3.4727,34.5566,1.528,1.4506,52.6501,47.3499,56.7944,16.4807,83.4038,76.0113,23.9887,-0.1826,0.528,1.8912,5.0607,1.6435,4.398,12.9143,-0.1388,279.1903,3.1186,3.203,1195023636.68,7.8562,3.0153,95.1005,0.7462,0.5521,0.4605,-5.6291,-39.1892,-39.1892,-256.5661,-30.6105,-30.7005,-24.8464,-22.86,-256.5482,-25.5831,0.9898,12.7721,0.9899,19.2637,19.2637,67.2196,1.9257,0.9899
603270.SH,20250429,20241231,0.45,0.45,6.1858,6.1858,6.5338,0.2577,2.058,15822526.73,83720084.58,388136228.09,2.0044,1.5098,1.3843,2.653,0.75,1.7222,0.4361,82585037.74,107921744.37,217630657.72,,,575007550.32,137971893.35,425420403.7,144876363.76,1870980911.52,869143382.98,878903799.93,2581323902.61,507387305.98,0.4543,9.8259,-0.7213,2.3157,-1.2996,0.4926,,,7.1509,28.6375,71.3625,19.3963,7.1509,2.222,16.6773,0.497,-1.1254,93.9067,7.8586,7.9627,4.6464,4.64,3.9078,3.4727,3.1186,3.9664,4.6464,3.4727,34.5566,1.528,1.4506,52.6501,47.3499,56.7944,16.4807,83.4038,76.0113,23.9887,-0.1826,0.528,1.8912,5.0607,1.6435,4.398,12.9143,-0.1388,279.1903,3.1186,3.203,1195023636.68,7.8562,3.0153,95.1005,0.7462,0.5521,0.4605,-5.6291,-39.1892,-39.1892,-256.5661,-30.6105,-30.7005,-24.8464,-22.86,-256.5482,-25.5831,0.9898,12.7721,0.9899,19.2637,19.2637,67.2196,1.9257,0.9899
603270.SH,20241030,20240930,0.38,0.38,4.2133,4.2133,6.5295,0.2199,2.1224,11637330.92,71818814.09,268623116.53,2.6412,1.9887,1.8766,2.0081,0.503,1.2268,0.3049,61410526.29,82821514.61,,-259934521.1,-227844521.1,564543708.13,151023671.37,255495470.32,-66105505.35,1937604672.36,1113081957.27,564871465.65,2418286008.74,513211506.38,0.3809,9.8515,-0.6103,2.3423,-1.2897,0.378,-1.1863,-1.0399,8.8954,29.098,70.902,19.3678,8.8954,1.8506,17.0519,0.4653,-1.1477,93.3478,8.8029,8.9715,3.8904,3.88,3.3479,2.7356,2.7124,3.4579,5.1872,3.6475,30.9862,1.449,1.4113,57.1597,42.8403,61.8282,10.5651,89.2584,69.8429,30.1571,-0.1972,0.449,2.2228,8.4484,1.9953,7.5837,,-0.1377,296.4717,3.6165,2.7566,950737917.24,8.7995,1.7574,94.2104,1.2226,1.0429,0.8375,-14.001,-47.9452,-47.9452,-234.9027,-42.153,-42.2654,-33.2155,-29.22,-234.8813,-34.1364,1.2529,7.2795,1.2526,5.147,5.147,8.3241,-11.3165,1.6721
603270.SH,20240831,20240630,0.26,0.26,2.71,2.71,6.5268,0.2199,2.0524,7771560.14,49382489.72,181550745.35,3.2464,2.5311,2.4151,1.362,0.3238,0.8007,0.2007,42340749.91,57051733.97,108800873.56,-98879433.7294,-86789433.7294,455116913.24,152534996.33,238535862.63,-297834290.63,1926827729.41,1237377564.65,516403501.62,2387715556.06,497864744.58,0.2609,9.7864,-0.3998,2.2722,-0.4347,0.2604,-0.4513,-0.3961,9.5076,30.5751,69.4249,20.0822,9.5076,1.9023,17.7167,0.4632,-1.4007,92.8694,9.5149,9.6081,2.6732,2.65,2.3097,1.9285,1.9084,2.3968,5.3464,3.857,28.2499,1.3937,1.3836,59.6988,40.3012,64.3269,9.9901,89.8044,65.0946,34.9054,-0.159,0.3937,2.534,8.9893,2.2771,8.0777,,-0.1035,293.074,3.8168,1.932,873762771.53,9.5097,1.9688,93.8985,1.3208,1.1499,0.9575,-11.6285,-52.7273,-52.7273,-175.3913,-46.8957,-47.0393,-36.6197,-28.33,-200.5168,-70.4676,0.5838,2.5388,0.5842,3.4637,3.4637,-3.8639,-2.2474,115.0675
603270.SH,20240430,20240331,0.13,0.13,1.245,1.245,6.5241,0.2199,2.1226,4093960.34,24627650.09,91869681.13,3.8133,3.0162,2.8841,0.6748,0.1479,0.371,0.0938,22755260.48,28987929.85,,-78871809.3987,-110871809.3987,378930061.88,149617168.66,200700409.48,-259505615.7,1989046559.75,1335475635.85,520186514.51,2366999316.19,513253638.55,0.1311,9.8635,-0.2294,2.3425,-0.5905,0.1323,-0.36,-0.506,10.3564,33.6776,66.3224,21.0549,10.3564,1.8241,18.4942,0.7366,-2.4689,91.6584,10.4733,10.6264,1.3381,1.34,1.1473,0.9967,0.9714,1.2111,5.3524,3.9868,25.1851,1.3366,1.3549,62.516,37.484,68.6933,8.4791,91.304,65.0951,34.9049,-0.1059,0.3366,2.9636,10.7681,2.7275,9.9105,,-0.0689,312.7987,3.8856,0.9875,835746638.32,10.4614,1.8241,91.6584,1.3381,1.1473,0.9714,-18.4276,-38.0952,-38.0952,,-26.7862,-27.3098,-17.1488,-17.61,-787.362,-63.8418,1.3762,-0.8783,1.3765,13.6576,13.6576,13.6576,119.5616,129.1351
603270.SH,20240430,20240331,0.13,0.13,1.245,1.245,6.5241,0.2199,2.1226,4093960.34,24627650.09,91869681.13,3.8133,3.0162,2.8698,0.6748,0.1479,0.371,0.0938,22755260.48,28987929.85,,-145427196.81,-177427196.81,378930061.88,149617168.66,200700409.48,-259505615.7,1989046559.75,1335475635.85,971043870.97,2366999316.19,513253638.55,0.1311,9.8635,-0.2294,2.3425,-0.5905,0.1323,-0.6637,-0.8098,10.3564,33.6776,66.3224,21.0549,10.3564,1.8241,18.4942,0.7366,-2.4689,91.6584,10.4733,10.6264,1.3381,1.34,1.1473,0.9967,0.9714,1.2111,5.3524,3.9868,25.1851,1.3366,1.3549,62.516,37.484,68.6933,8.4791,91.304,65.0951,34.9049,-0.1059,0.3366,2.9636,10.7681,2.7275,9.9105,,-0.0689,312.7987,3.8856,0.9875,835746638.32,10.4614,1.8241,91.6584,1.3381,1.1473,0.9714,-18.4276,-38.0952,-38.0952,,-26.7862,-27.3098,-17.1488,-17.61,-787.362,-63.8418,1.3762,-0.8783,1.3765,13.6576,13.6576,13.6576,119.5616,129.1351
603667.SH,20260430,20260331,0.08,0.08,1.971,1.971,4.6762,0.3466,2.1421,4577217.49,26222788.49,142605380.2,1.343,0.8269,0.796,0.8791,0.3034,0.5424,0.1425,24106086.54,39006532.56,,-155476208.3436,-163665773.8036,810851325.44,137854757.26,1045169857.97,644376365.01,2241252909.81,601010990.06,1141557950.19,4093350149.99,911341087.04,0.0841,8.1931,0.1211,2.4886,-0.1975,0.1065,-0.4246,-0.4469,4.3782,19.7572,80.2428,15.3195,4.3782,4.0747,10.1062,1.1386,0.0375,96.6602,4.7869,5.4041,1.029,1.03,0.8761,0.77,0.6238,0.8827,4.116,3.08,39.5449,1.6541,1.6925,46.6715,53.3285,44.4512,25.5334,73.2975,87.8787,12.1213,0.0253,0.6541,1.5048,2.8707,1.1241,2.1444,3.4782,0.0222,243.4211,2.4952,0.608,1546758442.11,4.7682,4.0747,96.6602,1.029,0.8761,0.6238,6.1416,-20.0,-20.0,63.4278,-23.3303,-18.488,-18.6204,-19.01,63.2735,-19.8529,0.4746,-0.9422,0.474,-18.8288,-18.8288,-18.8288,302.7341,1.5377
603667.SH,20260428,20251231,0.25,0.25,9.1296,9.1296,4.6762,0.3466,2.058,9841906.66,81548028.02,603486743.67,1.3023,0.8119,0.7852,4.0331,1.3117,2.6355,0.649,82523632.06,133859747.29,324686746.42,128380252.4996,23397402.4896,934998199.99,133472711.08,987713228.97,546479596.82,2225130917.59,558137636.29,1023508075.76,4021545336.43,880541081.06,0.2496,8.1544,0.6464,2.4045,0.0634,0.3655,0.3506,0.0639,3.0124,18.0507,81.9493,13.587,3.0124,3.5161,9.3166,0.7543,-1.1379,97.5317,3.3949,4.0038,3.0985,3.1,2.7648,2.5985,1.9551,3.0599,3.0985,2.5985,40.3964,1.6778,1.7466,47.2442,52.7558,43.7156,24.5605,74.2543,89.8072,10.1928,0.1282,0.6778,1.4523,3.0233,1.0822,2.2528,4.0718,0.1151,210.3716,1.9551,1.7741,1566573865.23,3.2654,6.0654,103.2417,-0.2377,-0.3288,-0.164,14.0262,0.0,0.0,20.9128,2.4999,2.8927,0.0217,9.84,20.8684,-2.4371,2.5582,-2.3553,2.5202,2.4121,2.4121,-13.7985,-152.5963,2.5202
603667.SH,20251028,20250930,0.27,0.27,7.2662,7.2662,4.6792,0.3354,2.0885,7121014.37,91361891.34,460550378.83,1.3987,0.9551,0.9215,3.1496,1.0009,2.1448,0.5107,104644484.21,146913310.73,,-122869601.4941,19395608.0859,860311530.96,125548507.44,1184047466.59,595053209.77,2232480079.67,747979848.38,1174878962.26,4221096839.82,887634052.09,0.2689,8.1449,0.385,2.4239,-0.0064,0.4012,-0.3355,0.053,4.1023,17.3081,82.6919,12.3964,4.1023,2.8624,9.0046,0.5294,-0.0568,96.0673,4.906,5.5212,3.341,3.34,3.0994,2.8199,2.0952,3.0888,4.4547,3.7599,41.6732,1.7145,1.7674,50.3977,49.6023,42.8749,28.0507,70.6613,86.4647,13.5353,0.0751,0.7145,1.3746,2.5191,1.0288,1.8855,3.7517,0.065,194.2199,2.7936,1.8903,1491133075.41,4.7182,3.3779,96.7447,0.7804,0.7586,0.4922,10.8188,0.0,0.0,3.8016,11.8215,8.0088,0.2544,7.0,3.7525,-1.3177,2.4387,-0.1119,2.4005,7.6014,7.6014,6.333,-38.9484,1.5931
603667.SH,20251028,20250930,0.27,0.27,7.2662,7.2662,4.6792,0.3354,2.0885,7121014.37,91361891.34,460550378.83,1.3987,0.9551,0.8157,3.1496,1.0009,2.1448,0.5107,104644484.21,146913310.73,,,,860311530.96,125548507.44,1184047466.59,595053209.77,2232480079.67,747979848.38,1174878962.26,4221096839.82,887634052.09,0.2689,8.1449,0.385,2.4239,-0.0064,0.4012,,,4.1023,17.3081,82.6919,12.3964,4.1023,2.8624,9.0046,0.5294,-0.0568,96.0673,4.906,5.5212,3.341,3.34,3.0994,2.8199,2.0952,3.0888,4.4547,3.7599,41.6732,1.7145,1.7674,50.3977,49.6023,42.8749,28.0507,70.6613,86.4647,13.5353,0.0751,0.7145,1.3746,2.5191,1.0288,1.8855,3.7517,0.065,194.2199,2.7936,1.8903,1491133075.41,4.7182,3.3779,96.7447,0.7804,0.7586,0.4922,10.8188,0.0,0.0,3.8016,11.8215,8.0088,0.2544,7.0,3.7525,-1.3177,2.4387,-0.1119,2.4005,7.6014,7.6014,6.333,-38.9484,1.5931
603667.SH,20250828,20250630,0.21,0.21,5.171,5.171,4.6766,0.3352,2.0244,6475962.55,68814005.09,309468665.03,1.3129,0.8917,0.8634,2.1141,0.6874,1.5376,0.3556,79690706.34,108196273.17,199391001.04,-48872241.4631,142122147.7769,1039550928.55,126294644.59,1274267040.02,669282231.22,2206989290.05,671664837.49,1173923561.68,4275881972.47,864441114.02,0.2055,8.0842,0.1585,2.3597,-0.0021,0.2953,-0.1334,0.388,4.3791,16.3365,83.6635,10.8291,4.3791,2.6538,7.937,0.2383,-0.078,95.7932,5.1807,5.7116,2.5634,2.55,2.3429,2.031,1.5572,2.2786,5.1268,4.062,44.8408,1.8129,1.8137,51.7935,48.2065,40.5568,29.8013,69.262,87.9793,12.0207,0.027,0.8129,1.2137,2.3241,0.9045,1.732,3.2975,0.0238,189.6419,3.1144,1.4133,1521592907.72,4.9949,2.1186,95.3577,1.2657,1.2317,0.8081,3.0744,5.0,5.0,-25.0237,11.4348,7.8629,0.3126,-4.07,-25.0286,-1.4053,1.6753,4.3918,1.6754,8.1233,8.1233,2.6485,17.7728,1.7424
603667.SH,20250430,20250331,0.1,0.1,2.4273,2.4273,4.6791,0.3352,2.0324,5470054.41,32377296.05,144411187.28,1.352,0.9282,0.902,0.9938,0.3136,0.743,0.1662,33030544.34,51432771.32,,-192655367.3254,67611839.1546,1022833373.24,129096203.54,1347495151.04,599036264.08,2239097349.43,775163282.04,1176168267.65,4335699545.89,867368455.04,0.1033,8.066,0.0741,2.3677,0.1867,0.1404,-0.5259,0.1846,4.3628,16.2402,83.7598,11.5067,4.3628,3.2586,7.9197,0.3284,-0.0017,96.2854,5.068,5.784,1.29,1.29,1.1036,0.9613,0.7251,1.1271,5.16,3.8452,45.5465,1.8364,1.8236,54.2577,45.7423,40.8026,31.0791,68.1524,88.1122,11.8878,0.0123,0.8364,1.1822,2.1929,0.8958,1.6617,3.7378,0.0109,203.5275,2.9004,0.7074,1451683702.25,4.7482,3.2586,96.2854,1.29,1.1036,0.7251,3.0533,0.0,0.0,-26.4881,14.236,4.1122,0.0526,-6.11,-26.9048,-0.4832,1.4464,5.2724,1.4461,15.0601,15.0601,15.0601,849.8101,0.5384
603667.SH,20250429,20241231,0.25,0.25,8.9112,8.9112,4.6707,0.3352,1.9387,17125175.8,74244974.38,539364641.89,1.3322,0.87,0.8397,4.2089,1.2447,2.7785,0.6577,74662455.54,139261040.99,314756829.51,169676515.5594,352455234.2094,1042787581.16,120139780.59,1088137585.39,475541642.76,2189495045.49,671538907.02,1037455783.8,4049863626.2,833021104.58,0.2494,7.951,0.5346,2.2739,-0.1177,0.3801,0.4632,0.9621,2.787,16.5219,83.4781,12.3811,2.787,3.3313,8.0379,1.012,-0.9287,97.7129,3.392,4.2659,3.1436,3.16,2.5544,2.8056,1.833,3.0207,3.1436,2.8056,43.1835,1.7601,1.7077,51.6583,48.3417,42.0024,26.8685,71.9225,89.7931,10.2069,0.0969,0.7601,1.2939,2.6768,0.9726,2.0121,4.6042,0.087,199.6123,1.833,1.8408,1450446227.23,3.2502,5.487,102.3203,-0.2347,-0.381,-0.2014,7.5725,-37.5,-37.5,-30.4902,-31.9627,-34.9135,-33.8752,-39.88,-30.9166,-34.1562,1.0408,10.5669,0.4268,5.1019,5.1019,34.4085,-120.9614,0.4268
603667.SH,20241029,20240930,0.27,0.27,6.7503,6.7503,4.6721,0.2885,2.0042,12845126.23,85387836.95,425381163.0,1.4304,0.9659,0.871,3.0994,0.942,2.1551,0.5038,93030337.42,132809889.35,,-62938098.8059,275781612.4841,908060453.87,95923048.37,1088238670.61,417366263.09,2247291122.93,811805347.42,1118848941.93,4099445851.41,839883917.58,0.2681,8.0142,0.3709,2.2926,-0.1182,0.3625,-0.1718,0.7528,4.0994,17.2015,82.7985,12.5097,4.0994,2.6412,9.2509,0.6176,-0.0304,96.238,4.7208,5.3706,3.3663,3.36,2.9261,2.7054,2.0651,2.9117,4.4884,3.6072,40.9964,1.6948,1.6822,52.8621,47.1379,44.0349,26.546,71.6172,90.1423,9.8577,0.0721,0.6948,1.4032,2.6979,1.0741,2.0651,5.3845,0.0649,197.0977,2.7535,2.0011,1373619923.54,4.7004,3.083,97.6911,0.7928,0.467,0.4427,8.1083,-27.027,-27.027,-21.0179,-20.044,-20.2751,-19.9834,-16.68,-21.5166,-21.4126,1.8439,8.2473,1.2249,-1.7554,-1.7554,-7.8806,-41.0269,1.8187
603667.SH,20241029,20240930,0.27,0.27,6.7503,6.7503,4.6721,0.2885,2.0042,12845126.23,85387836.95,425381163.0,1.4304,0.9659,0.871,3.0994,0.942,2.1551,0.5038,93030337.42,132809889.35,,,,908060453.87,95923048.37,1088238670.61,417366263.09,2247291122.93,811805347.42,1118848941.93,4099445851.41,839883917.58,0.2681,8.0142,0.3709,2.2926,-0.1182,0.3625,,,4.0994,17.2015,82.7985,12.5097,4.0994,2.6412,9.2509,0.6176,-0.0304,96.238,4.7208,5.3706,3.3663,3.36,2.9261,2.7054,2.0651,2.9117,4.4884,3.6072,40.9964,1.6948,1.6822,52.8621,47.1379,44.0349,26.546,71.6172,90.1423,9.8577,0.0721,0.6948,1.4032,2.6979,1.0741,2.0651,5.3845,0.0649,197.0977,2.7535,2.0011,1373619923.54,4.7004,3.083,97.6911,0.7928,0.467,0.4427,8.1083,-27.027,-27.027,-21.0179,-20.044,-20.2751,-19.9834,-16.68,-21.5166,-21.4126,1.8439,8.2473,1.2249,-1.7554,-1.7554,-7.8806,-41.0269,1.8187
603667.SH,20240828,20240630,0.2,0.2,4.7825,4.7825,4.6721,0.2885,1.9409,3320566.47,71734793.71,290361115.37,1.3916,0.9374,0.8539,2.1765,0.662,1.5306,0.3542,76384978.44,96072736.19,182598875.91,43509294.1187,344259177.0787,902669025.89,102393274.32,1185928772.63,474274344.63,2213741993.99,771116878.18,1125813229.06,4172634058.57,816706314.58,0.2049,7.9457,0.2114,2.2294,-0.3087,0.2622,0.1188,0.9397,4.4872,16.573,83.427,11.291,4.4872,2.4594,8.4107,0.4209,0.118,95.6402,5.0268,5.4836,2.5831,2.56,2.4688,1.9424,1.5894,2.1446,5.1662,3.8848,42.3159,1.7336,1.7023,52.9219,47.0781,42.7553,28.4216,69.7603,89.8689,10.1311,0.0393,0.7336,1.3286,2.4545,1.0104,1.8667,4.6676,0.0353,186.5378,3.1788,1.5175,1387325944.8,5.007,2.8315,95.7603,1.2728,1.2736,0.782,4.1145,-23.0769,-23.0769,-19.5892,-12.2204,-12.5002,-9.6385,6.74,-10.2937,-28.5141,0.9734,9.8225,0.3606,1.0081,1.0081,5.9209,23.2471,26.4048
603667.SH,20240427,20240331,0.1,0.1,2.0968,2.0968,4.6672,0.2867,2.0048,3343671.69,34483780.48,125928396.79,1.4918,0.9848,0.9049,0.9781,0.2898,0.6668,0.1559,34870436.63,44973803.64,,-109288922.5468,129915938.5532,920075508.94,101198418.83,1161421314.25,423418969.59,2252011331.32,916387874.79,1121721049.46,4175973821.33,844591161.35,0.1026,7.974,0.1008,2.2915,-0.1863,0.122,-0.2965,0.3525,4.9234,16.2944,83.7056,11.0025,4.9234,1.988,8.5436,0.4709,-0.0365,95.488,5.1045,5.8194,1.2956,1.3,1.1811,0.9075,0.7678,1.0506,5.1824,3.63,41.9971,1.7241,1.6974,53.486,46.514,43.3308,27.812,70.3803,85.372,14.628,0.0199,0.7241,1.3465,2.5306,1.0318,1.939,5.3186,0.017,212.8367,3.0712,0.7633,1375507325.8,5.2475,1.988,95.488,1.2956,1.1811,0.7678,4.8062,-16.6667,-16.6667,-21.7391,-16.1999,-13.9383,-5.8432,14.28,-12.1995,-25.3419,1.3331,10.2372,1.3335,-4.5984,-4.5984,-4.5984,135.6069,26.1174
000551.SZ,20260429,20260331,0.2562,0.2562,2.5126,2.5126,0.6616,0.3997,3.6542,18869432.23,105317114.62,348869267.8,2.0033,1.4392,1.2402,1.2661,0.2824,1.2297,0.1881,167532479.61,184838389.49,,106470520.2622,88070520.2622,1927454821.21,147601099.59,250096759.29,-1376070015.46,2753626577.85,2184030116.66,800688872.87,4448310088.66,1965053602.24,0.2562,6.2819,0.3037,4.0539,0.304,0.3813,0.2196,0.1817,12.8643,28.6443,71.3557,12.946,12.8643,1.7767,10.1271,1.0422,0.0363,86.2446,15.4014,15.1764,4.1744,4.18,3.5401,2.855,2.4201,3.5326,16.6976,11.42,35.6434,1.5538,2.1762,66.8491,33.1509,42.2117,5.6223,68.4541,93.6188,6.3812,0.0676,0.5538,1.3096,12.1755,1.1843,11.0102,,0.0633,210.9011,9.6804,1.9182,1078027168.2,15.3967,1.7767,86.2446,4.1744,3.5401,2.4201,12.0871,55.2727,55.4612,126.304,38.5904,38.4954,56.2888,33.6,171.5669,38.0877,4.8241,1.5332,4.825,3.258,3.258,3.258,64.0076,13.1808
000551.SZ,20260408,20251231,0.6105,0.6096,8.708,8.708,0.6661,0.3997,3.398,10673325.47,284291636.25,1118086020.35,1.8877,1.3326,1.1374,4.7044,1.0174,4.5183,0.668,442724726.91,482063561.06,596969745.55,301801422.0544,204803422.0544,1990534770.95,139145916.47,269580365.53,-1227158974.62,2612956825.61,2005050841.41,776402106.0,4295177887.8,1840867055.39,0.6085,5.9928,1.2826,3.7977,0.4086,0.9945,0.6226,0.4225,10.2015,26.4883,73.5117,14.3325,10.2015,1.9173,12.7628,-0.3476,-0.5583,89.5115,11.7241,11.4205,10.677,10.68,10.2907,7.6288,6.8146,10.0855,10.677,7.6288,37.3434,1.596,2.2873,66.3622,33.6378,40.6695,6.2763,67.6314,94.1384,5.8616,0.2753,0.596,1.2107,10.7756,1.0891,9.6927,,0.2591,244.7563,6.8146,4.6679,1096318649.62,11.6983,2.2455,90.8702,2.674,2.5298,1.7178,27.1463,17.2235,17.2759,11.5887,18.1378,16.9511,17.6896,27.35,33.9117,6.1612,-7.6169,3.4073,10.8594,0.6915,0.6915,31.4113,4.8003,10.8594
000551.SZ,20251030,20250930,0.4524,0.4518,6.4425,6.4425,0.6622,0.3846,3.2559,6549634.77,211956266.98,805238443.86,1.8489,1.2861,1.1466,3.427,0.7869,3.4365,0.5048,342467295.6,370886603.15,,115162900.6738,19213586.2238,1852344991.41,138131791.95,264946187.43,-1011983108.31,2505179824.51,1792303475.46,774281486.9,4170388906.46,1764707947.49,0.4508,5.8048,0.6676,3.6406,0.0038,0.7651,0.2376,0.0396,10.3274,25.7848,74.2152,13.1003,10.3274,1.8018,11.959,-0.6605,-0.0584,89.0337,12.1844,11.8763,8.042,8.02,7.8009,5.9946,5.2128,7.6667,10.7227,7.9928,36.6089,1.5775,2.2771,63.3605,36.6395,40.6628,6.353,67.4705,93.6078,6.3922,0.1533,0.5775,1.2476,10.6202,1.1107,9.4554,,0.1435,243.34,6.9504,3.5317,1065801177.73,12.1683,2.0323,90.757,2.0338,1.8948,1.4161,14.1371,2.8649,2.9626,6.103,3.6561,3.09,3.2466,3.34,27.3238,-7.2736,-10.515,-0.8416,7.3826,-6.9569,-6.9569,-4.8209,-19.7698,11.3453
