ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type,code6
000004.SZ,20091231,其他,P,201150.0,175350.0,25800.0,CNY,000004
000004.SZ,20091231,克林霉素磷酸酯,P,17191300.0,6564600.0,10626700.0,CNY,000004
000004.SZ,20091231,三磷酸腺苷二钠氯化镁,P,3744000.0,2179700.0,1564300.0,CNY,000004
000004.SZ,20090630,软件技术,P,3533006.81,1599510.28,1933496.53,CNY,000004
000004.SZ,20090630,生物医药,P,23157583.48,11287495.72,11870087.76,CNY,000004
000004.SZ,20090630,环磷腺苷葡胺,P,2638052.86,1406871.15,1231181.71,CNY,000004
000004.SZ,20090630,物业管理,P,1186277.5,370660.96,815616.54,CNY,000004
000004.SZ,20090630,其他业务,P,15206552.86,7389704.11,7816848.75,CNY,000004
000004.SZ,20090630,其他,P,302522.44,177624.62,124897.82,CNY,000004
000004.SZ,20090630,克林霉素磷酸酯,P,10334784.51,4638716.32,5696068.19,CNY,000004
000004.SZ,20081231,门冬氨酸钾镁,P,4840000.0,2190000.0,2650000.0,CNY,000004
000004.SZ,20081231,软件技术,P,2491776.65,975311.97,1516464.68,CNY,000004
000004.SZ,20081231,生物医药,P,36513771.38,17105070.21,19408701.17,CNY,000004
000004.SZ,20081231,环磷腺苷葡胺,P,620000.0,110000.0,510000.0,CNY,000004
000004.SZ,20081231,物业管理,P,2484102.67,786960.39,1697142.28,CNY,000004
000004.SZ,20081231,水溶性维生素,P,960000.0,-50000.0,1010000.0,CNY,000004
000004.SZ,20081231,其他业务,P,14664824.87,7708877.9,6955946.97,CNY,000004
000004.SZ,20081231,其他,P,1825174.17,1371535.33,453638.84,CNY,000004
000004.SZ,20081231,克林霉素磷酸酯,P,19410000.0,8910000.0,10500000.0,CNY,000004
000004.SZ,20081231,三磷酸腺苷二钠氯化镁,P,2820000.0,1370000.0,1450000.0,CNY,000004
000004.SZ,20080630,软件技术,P,870317.23,383433.33,486883.9,CNY,000004
000004.SZ,20080630,生物医药,P,15384681.63,8787014.5,6597667.13,CNY,000004
000004.SZ,20080630,环磷腺苷葡胺,P,1831363.26,708728.26,1122635.0,CNY,000004
000004.SZ,20080630,物业管理,P,1160543.45,391575.86,768967.59,CNY,000004
000004.SZ,20080630,其他业务,P,8600537.17,6759763.46,1840773.71,CNY,000004
000004.SZ,20080630,其他,P,1322944.42,1189213.64,133730.78,CNY,000004
000004.SZ,20080630,克林霉素磷酸酯,P,8306586.3,3282745.61,5023840.69,CNY,000004
000004.SZ,20071231,门冬氨酸钾镁,P,3101100.0,394300.0,2706800.0,CNY,000004
000004.SZ,20071231,软件技术,P,4048264.15,2749059.55,1299204.6,CNY,000004
000004.SZ,20071231,生物医药,P,33060987.1,12003387.28,21057599.82,CNY,000004
000004.SZ,20071231,环磷腺苷葡胺,P,2228400.0,648400.0,1580000.0,CNY,000004
000004.SZ,20071231,物业管理,P,2530685.53,513113.86,2017571.67,CNY,000004
000004.SZ,20071231,水溶性维生素,P,2571900.0,727600.0,1844300.0,CNY,000004
000004.SZ,20071231,其他业务,P,18322241.51,8571432.65,9750808.86,CNY,000004
000004.SZ,20071231,其他,P,809604.73,453471.96,356132.77,CNY,000004
000004.SZ,20071231,克林霉素磷酸酯,P,12737900.0,4646300.0,8091600.0,CNY,000004
000004.SZ,20071231,三磷酸腺苷二钠氯化镁,P,1488000.0,731000.0,757000.0,CNY,000004
000004.SZ,20070630,门冬氨酸钾镁,P,2191458.63,500245.03,1691213.6,CNY,000004
000004.SZ,20070630,软件技术,P,1268166.03,833536.23,434629.8,CNY,000004
000004.SZ,20070630,生物医药,P,13053520.07,5417595.82,7635924.25,CNY,000004
000004.SZ,20070630,物业管理,P,1286014.46,,,CNY,000004
000004.SZ,20070630,水溶性维生素,P,1341006.0,500039.0,840967.0,CNY,000004
000004.SZ,20070630,其他业务,P,8586733.93,4974239.46,3612494.47,CNY,000004
000004.SZ,20070630,克林霉素磷酸酯,P,4706753.9,2138033.75,2568720.15,CNY,000004
000004.SZ,20061231,门冬氨酸钾镁,P,6060732.49,1989961.35,4070771.14,CNY,000004
000004.SZ,20061231,软件技术,P,3517011.34,2245979.14,1271032.2,CNY,000004
000004.SZ,20061231,绒促性素,P,988981.84,322561.15,666420.69,CNY,000004
000004.SZ,20061231,生物医药,P,32029107.16,10485369.9,21543737.26,CNY,000004
000004.SZ,20061231,物业管理,P,2668468.0,,,CNY,000004
000004.SZ,20061231,水溶性维生素,P,2282095.46,302483.39,1979612.07,CNY,000004
000004.SZ,20061231,房地产业,P,7424411.0,6329359.83,1095051.17,CNY,000004
000004.SZ,20061231,卡铂,P,610401.61,132393.28,478008.33,CNY,000004
000004.SZ,20061231,克林霉素磷酸酯,P,8769035.44,4333928.29,4435107.15,CNY,000004
000004.SZ,20060630,门冬氨酸钾镁,P,3009368.36,1224085.56,1785282.8,CNY,000004
000004.SZ,20060630,软件技术,P,1615664.15,1138658.47,477005.68,CNY,000004
000004.SZ,20060630,生物医药,P,13314990.25,6263185.2,7051805.05,CNY,000004
000004.SZ,20060630,克林霉素磷酸酯,P,4983017.53,2676384.48,2306633.05,CNY,000004
000004.SZ,20051231,绒促性素,P,2308321.76,763169.88,1545151.88,CNY,000004
000004.SZ,20051231,滚动指纹采集仪,P,4612090.6,1532239.92,3079850.68,CNY,000004
000004.SZ,20051231,AFIS(指纹自动识别系统),P,16248752.97,10522485.99,5726266.98,CNY,000004
000004.SZ,20050630,滚动指纹采集仪,P,2182028.21,836191.73,1345836.48,CNY,000004
000004.SZ,20050630,AFIS(指纹自动识别系统),P,8036350.39,5028123.59,3008226.8,CNY,000004
000004.SZ,20041231,蛇毒血凝酶,P,49487172.93,11654676.01,37832496.92,CNY,000004
000004.SZ,20041231,绒促性素,P,2379853.36,720820.05,1659033.31,CNY,000004
000004.SZ,20041231,滚动指纹采集仪,P,6742052.3,4644302.44,2097749.86,CNY,000004
000004.SZ,20041231,MIS(公安刑侦综合信息系统),P,667829.06,601034.19,66794.87,CNY,000004
000004.SZ,20041231,AFIS(指纹自动识别系统),P,19282849.53,12599769.0,6683080.53,CNY,000004
000004.SZ,20040630,注射用血凝酶,P,20640000.16,4503675.16,16136325.0,CNY,000004
000004.SZ,20040630,AFIS(指纹自动识别系统),P,6687998.32,3531899.29,3156099.03,CNY,000004
000004.SZ,20031231,绒促性素,P,2392430.4,884587.01,1507843.39,CNY,000004
000004.SZ,20031231,滚动指纹采集仪,P,4457029.06,2933587.02,1523442.04,CNY,000004
000004.SZ,20031231,注射用蝮蛇血凝酶,P,43860000.33,12620095.33,31239905.0,CNY,000004
000004.SZ,20031231,MIS(公安刑侦综合信息系统),P,1843487.26,1423863.34,419623.92,CNY,000004
000004.SZ,20031231,AFIS(指纹自动识别系统),P,52904050.99,25909771.18,26994279.81,CNY,000004
000004.SZ,20030630,绒促性素,P,4988907.0,2937286.0,2051621.0,CNY,000004
000004.SZ,20030630,注射用蝮蛇血凝酶,P,11213077.0,953419.0,10259658.0,CNY,000004
000004.SZ,20030630,AFIS,P,20055352.74,13299743.44,6755609.3,CNY,000004
000006.SZ,20251231,物管服务,P,17139654.21,-13427267.38,30566921.59,CNY,000006
000006.SZ,20251231,房产销售业务,P,2398098203.82,400944010.19,1997154193.63,CNY,000006
000006.SZ,20251231,房产租赁,P,131264727.4,52824126.25,78440601.15,CNY,000006
000006.SZ,20251231,其他业务,P,68131121.3,61942600.93,6188520.37,CNY,000006
000006.SZ,20251231,代建及旧改前期服务,P,3382674.58,-2339111.39,5721785.97,CNY,000006
000006.SZ,20250630,租赁业务,P,58602260.25,15132250.85,43470009.4,CNY,000006
000006.SZ,20250630,物管服务,P,6258973.52,-5029411.83,11288385.35,CNY,000006
000006.SZ,20250630,房产销售业务,P,1809084442.35,290020567.4,1519063874.95,CNY,000006
000006.SZ,20250630,房产租赁,P,58602260.25,15132250.85,43470009.4,CNY,000006
000006.SZ,20250630,代建服务,P,8761206.94,7183206.41,1578000.53,CNY,000006
000006.SZ,20250630,代建及旧改前期服务,P,8761206.94,7183206.41,1578000.53,CNY,000006
000006.SZ,20241231,租赁业务,P,134989508.4,51318566.51,83670941.89,CNY,000006
000006.SZ,20241231,物管服务,P,8551507.88,-9396123.63,17947631.51,CNY,000006
000006.SZ,20241231,房产销售业务,P,5901200052.4,423927555.09,5477272497.31,CNY,000006
000006.SZ,20241231,房产租赁,P,134989508.4,51318566.51,83670941.89,CNY,000006
000006.SZ,20241231,代建服务,P,20207089.16,19915798.53,291290.63,CNY,000006
000006.SZ,20241231,代建及旧改前期服务,P,20207089.16,19915798.53,291290.63,CNY,000006
000006.SZ,20240630,租赁业务,P,60429576.28,20556135.71,39873440.57,CNY,000006
000006.SZ,20240630,物管服务,P,3433867.51,-2356786.46,5790653.97,CNY,000006
000006.SZ,20240630,房产销售业务,P,3157314034.93,227267001.75,2930047033.18,CNY,000006
000006.SZ,20240630,房产租赁,P,60429576.28,20556135.71,39873440.57,CNY,000006
000006.SZ,20240630,代建服务,P,15436797.08,15358341.88,78455.2,CNY,000006
000006.SZ,20240630,代建及旧改前期服务,P,15436797.08,15358341.88,78455.2,CNY,000006
000006.SZ,20231231,租赁业务,P,127738182.38,59679435.02,68058747.36,CNY,000006
000006.SZ,20231231,物管服务,P,4851346.55,-2113111.65,6964458.2,CNY,000006
000006.SZ,20231231,房产销售业务,P,2648699932.94,1012625000.81,1636074932.13,CNY,000006
000006.SZ,20231231,房产租赁,P,127738182.38,59679435.02,68058747.36,CNY,000006
000006.SZ,20231231,代建服务,P,29313985.98,29038574.33,275411.65,CNY,000006
000006.SZ,20231231,代建及旧改前期服务,P,29313985.98,29038574.33,275411.65,CNY,000006
000006.SZ,20230630,租赁业务,P,51232072.28,19031185.73,32200886.55,CNY,000006
000006.SZ,20230630,物管服务,P,2530894.72,420824.14,2110070.58,CNY,000006
000006.SZ,20230630,房产销售业务,P,502874317.37,159173446.77,343700870.6,CNY,000006
000006.SZ,20230630,房产租赁,P,51232072.28,19031185.73,32200886.55,CNY,000006
000006.SZ,20230630,代建服务,P,19510293.24,19415953.62,94339.62,CNY,000006
000006.SZ,20230630,代建及旧改前期服务,P,19510293.24,19415953.62,94339.62,CNY,000006
000006.SZ,20221231,租赁业务,P,91884830.47,34022137.15,57862693.32,CNY,000006
000006.SZ,20221231,物管服务,P,3443700.34,878089.99,2565610.35,CNY,000006
000006.SZ,20221231,房产销售业务,P,3583572011.36,1374403189.42,2209168821.94,CNY,000006
000006.SZ,20221231,房产租赁,P,91884830.47,34022137.15,57862693.32,CNY,000006
000006.SZ,20221231,代建服务,P,20913009.24,20007348.87,905660.37,CNY,000006
000006.SZ,20221231,代建及旧改前期服务,P,20913009.24,20007348.87,905660.37,CNY,000006
000006.SZ,20220630,租赁业务,P,29695155.69,2431088.34,27264067.35,CNY,000006
000006.SZ,20220630,房产销售业务,P,1316166218.78,540682136.73,775484082.05,CNY,000006
000006.SZ,20220630,房产租赁,P,29695155.69,2431088.34,27264067.35,CNY,000006
000006.SZ,20220630,代建服务,P,8417731.19,,,CNY,000006
000006.SZ,20220630,代建及旧改前期服务,P,8417731.19,,,CNY,000006
000006.SZ,20211231,租赁业务,P,115348752.0,56226797.07,59121954.93,CNY,000006
000006.SZ,20211231,房产销售业务,P,2962154541.75,1274055675.03,1688098866.72,CNY,000006
000006.SZ,20211231,房产租赁,P,115348752.0,56226797.07,59121954.93,CNY,000006
000006.SZ,20211231,其他业务,P,849056.6,,,CNY,000006
000006.SZ,20211231,代建服务,P,10218172.42,,,CNY,000006
000006.SZ,20211231,代建及旧改前期服务,P,10218172.42,,,CNY,000006
000006.SZ,20210630,租赁业务,P,46564025.19,18135291.33,28428733.86,CNY,000006
000006.SZ,20210630,房产销售业务,P,1422690195.04,674576099.09,748114095.95,CNY,000006
000006.SZ,20210630,房产租赁,P,46564025.19,18135291.33,28428733.86,CNY,000006
000006.SZ,20210630,代建服务,P,4416344.55,,,CNY,000006
000006.SZ,20210630,代建及旧改前期服务,P,4416344.55,,,CNY,000006
000006.SZ,20201231,租赁业务,P,89794086.26,36737801.78,53056284.48,CNY,000006
000006.SZ,20201231,房产销售业务,P,2840133159.6,1325808342.63,1514324816.97,CNY,000006
000006.SZ,20201231,房产租赁,P,89794086.26,36737801.78,53056284.48,CNY,000006
000006.SZ,20201231,代建服务,P,4806049.03,,,CNY,000006
000006.SZ,20201231,代建及旧改前期服务,P,4806049.03,,,CNY,000006
000006.SZ,20200630,租赁业务,P,30790008.67,5865216.2,24924792.47,CNY,000006
000006.SZ,20200630,房产销售业务,P,1169547634.3,535274480.13,634273154.17,CNY,000006
000006.SZ,20200630,房产租赁,P,30790008.67,5865216.2,24924792.47,CNY,000006
000006.SZ,20200630,代建服务,P,1487921.19,,,CNY,000006
000006.SZ,20200630,代建及旧改前期服务,P,1487921.19,,,CNY,000006
000006.SZ,20191231,租赁业务,P,105156534.02,45502502.32,59654031.7,CNY,000006
000006.SZ,20191231,房产销售业务,P,3626173605.71,1641509470.42,1984664135.29,CNY,000006
000006.SZ,20191231,房产租赁,P,105156534.02,45502502.32,59654031.7,CNY,000006
000006.SZ,20190630,租赁业务,P,45639750.95,17394764.94,28244986.01,CNY,000006
000006.SZ,20190630,房产销售业务,P,907871011.12,362172762.78,545698248.34,CNY,000006
000006.SZ,20190630,房产租赁,P,45639750.95,17394764.94,28244986.01,CNY,000006
000006.SZ,20181231,租赁业务,P,90443751.26,21627591.36,68816159.9,CNY,000006
000006.SZ,20181231,房产销售业务,P,2421400678.1,952630908.02,1468769770.08,CNY,000006
000006.SZ,20181231,房产租赁,P,90443751.26,21627591.36,68816159.9,CNY,000006
000006.SZ,20180630,租赁业务,P,34127378.11,5568687.62,28558690.49,CNY,000006
000006.SZ,20180630,房产销售业务,P,1021458651.98,406025927.22,615432724.76,CNY,000006
000006.SZ,20180630,房产租赁,P,34127378.11,5568687.62,28558690.49,CNY,000006
000006.SZ,20171231,租赁业务,P,85538589.45,22713381.49,62825207.96,CNY,000006
000006.SZ,20171231,房产销售业务,P,2873911654.26,856671475.66,2017240178.6,CNY,000006
000006.SZ,20171231,房产租赁,P,85538589.45,22713381.49,62825207.96,CNY,000006
000006.SZ,20170630,租赁业务,P,35780037.17,6433458.3,29346578.87,CNY,000006
000006.SZ,20170630,房产销售业务,P,1833817873.3,520661174.89,1313156698.41,CNY,000006
000006.SZ,20170630,房产租赁,P,35780037.17,6433458.3,29346578.87,CNY,000006
000006.SZ,20161231,租赁业务,P,83330393.03,24665044.11,58665348.92,CNY,000006
000006.SZ,20161231,房产销售业务,P,3275496052.82,953629349.03,2321866703.79,CNY,000006
000006.SZ,20161231,房产租赁,P,83330393.03,24665044.11,58665348.92,CNY,000006
000006.SZ,20160630,租赁业务,P,46516016.63,17449779.7,29066236.93,CNY,000006
000006.SZ,20160630,房产销售业务,P,822173189.17,352421095.83,469752093.34,CNY,000006
000006.SZ,20160630,房产租赁,P,46516016.63,17449779.7,29066236.93,CNY,000006
000006.SZ,20151231,租赁业务,P,85842198.67,31946596.05,53895602.62,CNY,000006
000006.SZ,20151231,房产销售业务,P,3568467298.56,1234020017.81,2334447280.75,CNY,000006
000006.SZ,20151231,房产租赁,P,85842198.67,31946596.05,53895602.62,CNY,000006
000006.SZ,20150630,租赁业务,P,38248738.28,14570776.02,23677962.26,CNY,000006
000006.SZ,20150630,房产销售业务,P,1984365661.56,667782110.18,1316583551.38,CNY,000006
000006.SZ,20150630,房产租赁,P,38248738.28,14570776.02,23677962.26,CNY,000006
000006.SZ,20141231,租赁业务,P,82277418.68,36944869.43,45332549.25,CNY,000006
000006.SZ,20141231,房产销售业务,P,2246452174.04,814327345.17,1432124828.87,CNY,000006
000006.SZ,20141231,房产租赁,P,82277418.68,36944869.43,45332549.25,CNY,000006
000006.SZ,20140630,租赁业务,P,38441170.64,16306961.9,22134208.74,CNY,000006
000006.SZ,20140630,房产销售业务,P,453047218.04,177598518.75,275448699.29,CNY,000006
000006.SZ,20140630,房产租赁,P,38441170.64,16306961.9,22134208.74,CNY,000006
000006.SZ,20131231,租赁业务,P,80988892.65,39744574.16,41244318.49,CNY,000006
000006.SZ,20131231,房产销售业务,P,4529866131.55,1491674884.03,3038191247.52,CNY,000006
000006.SZ,20131231,房产租赁,P,80988892.65,39744574.16,41244318.49,CNY,000006
000006.SZ,20130630,租赁业务,P,35900800.26,17586014.22,18314786.04,CNY,000006
000006.SZ,20130630,房产销售业务,P,1134621669.55,514293586.65,620328082.9,CNY,000006
000006.SZ,20130630,房产租赁,P,35900800.26,17586014.22,18314786.04,CNY,000006
000006.SZ,20121231,租赁业务,P,99480012.81,50962492.37,48517520.44,CNY,000006
000006.SZ,20121231,房产销售业务,P,2976765070.14,1307551952.9,1669213117.24,CNY,000006
000006.SZ,20121231,房产租赁,P,99480012.81,50962492.37,48517520.44,CNY,000006
000006.SZ,20120630,租赁业务,P,20027415.06,5508354.01,14519061.05,CNY,000006
000006.SZ,20120630,房产销售业务,P,1493679781.91,624420641.22,869259140.69,CNY,000006
000006.SZ,20120630,房产租赁,P,20027415.06,5508354.01,14519061.05,CNY,000006
000006.SZ,20111231,租赁业务,P,42196856.97,17597120.59,24599736.38,CNY,000006
000006.SZ,20111231,房产销售业务,P,2547078418.06,1338501422.82,1208576995.24,CNY,000006
000006.SZ,20111231,房产租赁,P,42196856.97,17597120.59,24599736.38,CNY,000006
000006.SZ,20110630,租赁业务,P,17829397.04,7266850.05,10562546.99,CNY,000006
000006.SZ,20110630,房产销售业务,P,1050877008.0,473568771.82,577308236.18,CNY,000006
000006.SZ,20110630,房产租赁,P,17829397.04,7266850.05,10562546.99,CNY,000006
000006.SZ,20101231,租赁业务,P,38683417.48,15530152.25,23153265.23,CNY,000006
000006.SZ,20101231,房产销售业务,P,2300051123.2,910854806.94,1389196316.26,CNY,000006
000006.SZ,20101231,房产租赁,P,38683417.48,15530152.25,23153265.23,CNY,000006
000006.SZ,20100630,租赁业务,P,15899820.41,6721902.2,9177918.21,CNY,000006
000006.SZ,20100630,房产销售业务,P,763420020.2,288367412.18,475052608.02,CNY,000006
000006.SZ,20100630,房产租赁,P,15899820.41,6721902.2,9177918.21,CNY,000006
000006.SZ,20091231,租赁业务,P,32937069.96,10651901.86,22285168.1,CNY,000006
000006.SZ,20091231,房产销售业务,P,1816298743.76,709461776.46,1106836967.3,CNY,000006
000006.SZ,20091231,房产租赁,P,32937069.96,10651901.86,22285168.1,CNY,000006
000006.SZ,20090630,租赁业务,P,13636542.53,1993571.62,11642970.91,CNY,000006
000006.SZ,20090630,房产销售业务,P,465363904.96,255084255.14,210279649.82,CNY,000006
000006.SZ,20090630,房产租赁,P,13636542.53,1993571.62,11642970.91,CNY,000006
000006.SZ,20081231,租赁业务,P,33235058.06,11832433.84,21402624.22,CNY,000006
000006.SZ,20081231,房产销售业务,P,988509511.0,684415353.22,304094157.78,CNY,000006
000006.SZ,20081231,房产租赁,P,33235058.06,11832433.84,21402624.22,CNY,000006
000006.SZ,20080630,租赁业务,P,15489349.87,5717932.52,9771417.35,CNY,000006
000006.SZ,20080630,房产销售业务,P,795294677.0,540570724.04,254723952.96,CNY,000006
000006.SZ,20080630,房产租赁,P,15489349.87,5717932.52,9771417.35,CNY,000006
000006.SZ,20071231,租赁业务,P,28030042.95,8736411.7,19293631.25,CNY,000006
000006.SZ,20071231,服务费收入,P,48248230.53,7815809.01,40432421.52,CNY,000006
000006.SZ,20071231,服务收入,P,48248230.53,7815809.01,40432421.52,CNY,000006
000006.SZ,20071231,房产销售业务,P,943725814.0,550888256.59,392837557.41,CNY,000006
000006.SZ,20071231,房产租赁,P,28030042.95,8736411.7,19293631.25,CNY,000006
000006.SZ,20071231,工业产品销售收入,P,4034169.22,3011028.72,1023140.5,CNY,000006
000006.SZ,20071231,工业产品销售,P,4034169.22,3011028.72,1023140.5,CNY,000006
000006.SZ,20070630,服务费收入,P,43906415.34,11633901.46,32272513.88,CNY,000006
000006.SZ,20070630,服务收入,P,43906415.34,11633901.46,32272513.88,CNY,000006
000006.SZ,20070630,房产销售业务,P,155658400.0,66945370.377,88713029.623,CNY,000006
000006.SZ,20070630,工业产品销售收入,P,4034169.22,3011028.72,1023140.5,CNY,000006
000006.SZ,20070630,工业产品销售,P,4034169.22,3011028.72,1023140.5,CNY,000006
000006.SZ,20061231,服务费收入,P,84619676.22,18332836.02,66286840.2,CNY,000006
000006.SZ,20061231,服务收入,P,84619676.22,18332836.02,66286840.2,CNY,000006
000006.SZ,20061231,房产销售业务,P,1160121671.76,461393426.06,698728245.7,CNY,000006
000006.SZ,20061231,工业产品销售收入,P,9797847.02,6988346.4,2809500.62,CNY,000006
000006.SZ,20061231,工业产品销售,P,9797847.02,6988346.4,2809500.62,CNY,000006
000006.SZ,20060630,服务费收入,P,38727200.34,9616587.82,29110612.52,CNY,000006
000006.SZ,20060630,服务收入,P,38727200.34,9616587.82,29110612.52,CNY,000006
000006.SZ,20060630,房产销售业务,P,842195731.24,312217877.05,529977854.19,CNY,000006
000006.SZ,20060630,工业产品销售收入,P,1280349.96,953360.1,326989.86,CNY,000006
000006.SZ,20060630,工业产品销售,P,1280349.96,953360.1,326989.86,CNY,000006
000006.SZ,20051231,施工劳务,P,536150700.0,35634100.0,500516600.0,CNY,000006
000006.SZ,20051231,房产销售业务,P,751657200.0,279676300.0,471980900.0,CNY,000006
000006.SZ,20050630,租赁业务,P,58309600.0,24079800.0,34229800.0,CNY,000006
000006.SZ,20050630,施工劳务,P,643619700.0,28456600.0,615163100.0,CNY,000006
000006.SZ,20050630,房产销售业务,P,281568900.0,91243300.0,190325600.0,CNY,000006
000006.SZ,20050630,房产租赁,P,58309600.0,24079800.0,34229800.0,CNY,000006
000006.SZ,20041231,租赁业务,P,76468800.0,23494100.0,52974700.0,CNY,000006
000006.SZ,20041231,混凝土,P,99223000.0,9117400.0,90105600.0,CNY,000006
000006.SZ,20041231,施工劳务,P,964585700.0,51296500.0,913289200.0,CNY,000006
000006.SZ,20041231,房产销售业务,P,937783700.0,236554600.0,701229100.0,CNY,000006
000006.SZ,20041231,房产租赁,P,76468800.0,23494100.0,52974700.0,CNY,000006
000006.SZ,20031231,服务费收入,P,77766751.69,33699335.62,44067416.07,CNY,000006
000006.SZ,20031231,服务收入,P,77766751.69,33699335.62,44067416.07,CNY,000006
000006.SZ,20031231,工业产品销售收入,P,75230683.01,-6716156.94,81946839.95,CNY,000006
000006.SZ,20031231,工业产品销售,P,75230683.01,-6716156.94,81946839.95,CNY,000006
000006.SZ,20030630,服务费收入,P,31900000.0,13420000.0,18480000.0,CNY,000006
000006.SZ,20030630,服务收入,P,31900000.0,13420000.0,18480000.0,CNY,000006
000006.SZ,20030630,工业产品销售收入,P,39640000.0,-1100000.0,40740000.0,CNY,000006
000006.SZ,20030630,工业产品销售,P,39640000.0,-1100000.0,40740000.0,CNY,000006
000006.SZ,20021231,服务费收入,P,69356556.82,25987760.13,43368796.69,CNY,000006
000006.SZ,20021231,服务收入,P,69356556.82,25987760.13,43368796.69,CNY,000006
000006.SZ,20021231,工业产品销售收入,P,124318883.52,2797498.3,121521385.22,CNY,000006
000006.SZ,20021231,工业产品销售,P,124318883.52,2797498.3,121521385.22,CNY,000006
000006.SZ,20011231,服务费收入,P,62560000.0,32100000.0,,CNY,000006
000006.SZ,20011231,服务收入,P,62560000.0,32100000.0,,CNY,000006
000006.SZ,20011231,工业产品销售收入,P,137620000.0,3880000.0,,CNY,000006
000006.SZ,20011231,工业产品销售,P,137620000.0,3880000.0,,CNY,000006
000007.SZ,20251231,软件产品及系统服务,P,22659641.96,7054658.07,15604983.89,CNY,000007
000007.SZ,20251231,药品销售,P,35681.41,,,CNY,000007
000007.SZ,20251231,物业租赁及管理,P,41563910.59,28695105.96,12868804.63,CNY,000007
000007.SZ,20251231,汽车销售及相关服务,P,299733572.35,1220007.19,298513565.16,CNY,000007
000007.SZ,20251231,汽车售后服务,P,29498481.11,10272008.08,19226473.03,CNY,000007
000007.SZ,20251231,日常用品,P,1254362.33,782189.3,472173.03,CNY,000007
000007.SZ,20251231,其他业务,P,991638.01,902792.03,88845.98,CNY,000007
000007.SZ,20250630,纳米胶囊,P,102181.6,,,CNY,000007
000007.SZ,20250630,物业管理,P,9737340.31,4301479.06,5435861.25,CNY,000007
000007.SZ,20250630,物业租赁,P,10696373.32,10213938.28,482435.04,CNY,000007
000007.SZ,20250630,汽车销售及相关服务,P,156286087.07,492762.78,155793324.29,CNY,000007
000007.SZ,20250630,汽车售后服务,P,14931398.41,5115661.65,9815736.76,CNY,000007
000007.SZ,20250630,杀菌纸巾,P,688477.73,,,CNY,000007
000007.SZ,20250630,日常用品,P,478707.94,,,CNY,000007
000007.SZ,20250630,房屋租赁,P,10696373.32,10213938.28,482435.04,CNY,000007
000007.SZ,20250630,其他业务,P,460289.04,,,CNY,000007
000007.SZ,20241231,药品销售,P,9054.16,,,CNY,000007
000007.SZ,20241231,物业管理,P,19669566.66,7426092.58,12243474.08,CNY,000007
000007.SZ,20241231,物业租赁,P,24140315.76,23178345.68,961970.08,CNY,000007
000007.SZ,20241231,汽车销售及相关服务,P,224843546.64,4785340.46,220058206.18,CNY,000007
000007.SZ,20241231,汽车售后服务,P,23520277.71,8134447.53,15385830.18,CNY,000007
000007.SZ,20241231,杀菌纸巾,P,13129304.59,49584.62,13079719.97,CNY,000007
000007.SZ,20241231,日常用品其他类,P,897142.49,,,CNY,000007
000007.SZ,20241231,日常用品中杀菌纸巾,P,13129304.59,49584.62,13079719.97,CNY,000007
000007.SZ,20241231,房屋租赁,P,24140315.76,23178345.68,961970.08,CNY,000007
000007.SZ,20241231,其他业务,P,1066803.83,,,CNY,000007
000007.SZ,20240630,物业管理,P,9872371.91,3444321.9,6428050.01,CNY,000007
000007.SZ,20240630,物业租赁,P,12094466.13,11959686.52,134779.61,CNY,000007
000007.SZ,20240630,汽车销售及相关服务,P,41398799.37,-2460348.82,43859148.19,CNY,000007
000007.SZ,20240630,汽车售后服务,P,10689802.17,4879622.97,5810179.2,CNY,000007
000007.SZ,20240630,杀菌纸巾,P,4051617.09,113357.3,3938259.79,CNY,000007
000007.SZ,20240630,日常用品其他类,P,389164.33,377217.42,11946.91,CNY,000007
000007.SZ,20240630,日常用品中杀菌纸巾,P,4051617.09,113357.3,3938259.79,CNY,000007
000007.SZ,20240630,房屋租赁,P,12094466.13,11959686.52,134779.61,CNY,000007
000007.SZ,20240630,其他主营业务,P,34066.39,,,CNY,000007
000007.SZ,20231231,物业管理,P,19660015.99,7130949.35,12529066.64,CNY,000007
000007.SZ,20231231,物业租赁,P,26565508.1,25736638.02,828870.08,CNY,000007
000007.SZ,20231231,汽车销售及相关服务,P,132858836.76,4167532.71,128691304.05,CNY,000007
000007.SZ,20231231,汽车售后服务,P,18886063.05,7090299.58,11795763.47,CNY,000007
000007.SZ,20231231,杀菌纸巾,P,16458433.48,545240.64,15913192.84,CNY,000007
000007.SZ,20231231,日常用品其他类,P,1000111.18,,,CNY,000007
000007.SZ,20231231,日常用品中杀菌纸巾,P,16458433.48,545240.64,15913192.84,CNY,000007
000007.SZ,20231231,房屋租赁,P,26565508.1,25736638.02,828870.08,CNY,000007
000007.SZ,20231231,其他主营业务,P,959000.92,,,CNY,000007
000007.SZ,20231231,其他业务,P,959000.92,,,CNY,000007
000007.SZ,20230630,物业管理,P,9815312.34,,,CNY,000007
000007.SZ,20230630,物业租赁,P,13387054.3,12999119.26,387935.04,CNY,000007
000007.SZ,20230630,汽车销售及相关服务,P,64933989.68,-2821881.52,67755871.2,CNY,000007
000007.SZ,20230630,汽车售后服务,P,9328957.87,,,CNY,000007
000007.SZ,20230630,杀菌纸巾,P,5442707.27,,,CNY,000007
