ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,total_mv,circ_mv
002896.SZ,20260605,86.77,14.6117,1.61,271.9401,302.5072,14.1534,16.3824,1705227.2076,1705227.2076
002896.SZ,20260604,78.88,8.7266,0.94,247.2125,275.0002,12.8665,14.8927,1550170.821,1550170.821
002896.SZ,20260603,78.9,13.5432,1.44,247.2752,275.07,12.8697,14.8965,1550563.8663,1550563.8663
002896.SZ,20260602,81.7,8.4976,0.79,256.0505,284.8316,13.3264,15.4251,1605590.2139,1605590.2139
002896.SZ,20260601,74.27,5.8244,0.54,232.7646,258.9283,12.1145,14.0223,1459573.8701,1459573.8701
002896.SZ,20260529,75.82,8.6976,0.85,237.6224,264.3321,12.3673,14.315,1490034.8839,1490034.8839
002896.SZ,20260528,82.24,9.9457,0.98,257.7429,286.7142,13.4145,15.5271,1616202.4381,1616202.4381
002896.SZ,20260527,86.11,14.0296,1.69,269.8716,300.2063,14.0458,16.2577,1692256.7114,1692256.7114
002896.SZ,20260526,89.68,15.4865,2.51,281.0601,312.6524,14.6281,16.9318,1762415.3046,1762415.3046
002896.SZ,20260525,81.53,5.9743,0.94,255.5177,284.239,13.2987,15.393,1602249.3285,1602249.3285
002896.SZ,20260522,80.36,5.5329,0.78,251.8509,280.16,13.1079,15.1721,1579256.1761,1579256.1761
002896.SZ,20260521,79.93,9.5798,1.46,250.5033,278.6609,13.0377,15.091,1570805.7013,1570805.7013
002896.SZ,20260520,76.73,4.824,0.68,240.4744,267.5047,12.5158,14.4868,1507918.4469,1507918.4469
002896.SZ,20260519,79.65,4.8921,0.58,249.6257,277.6847,12.9921,15.0381,1565303.0666,1565303.0666
002896.SZ,20260518,80.78,7.1127,0.9,253.1672,281.6242,13.1764,15.2514,1587510.1283,1587510.1283
002896.SZ,20260515,80.6,9.2469,1.19,252.6031,280.9967,13.147,15.2175,1583972.7202,1583972.7202
002896.SZ,20260514,77.56,6.7654,0.94,243.0756,270.3983,12.6512,14.6435,1524229.8285,1524229.8285
002896.SZ,20260513,78.63,7.244,1.17,246.429,274.1287,12.8257,14.8455,1545257.7542,1545257.7542
002896.SZ,20260512,80.4,11.4492,2.6,251.9763,280.2994,13.1144,15.1797,1580042.2668,1580042.2668
002896.SZ,20260511,75.56,4.7949,1.28,236.8075,263.4257,12.3249,14.2659,1484925.2945,1484925.2945
002896.SZ,20260508,76.0,8.614,3.29,238.1865,264.9597,12.3967,14.349,1493572.292,1493572.292
002896.SZ,20260507,73.2,3.7459,1.72,229.4112,255.198,11.94,13.8203,1438545.9444,1438545.9444
002896.SZ,20260506,70.9,2.3131,1.17,222.2029,247.1795,11.5648,13.3861,1393345.7303,1393345.7303
002896.SZ,20260430,70.28,2.5597,1.32,220.2598,245.018,11.4637,13.269,1381161.3248,1381161.3248
002896.SZ,20260429,68.31,1.4821,0.73,214.0858,238.1499,11.1423,12.8971,1342446.3588,1342446.3588
002896.SZ,20260428,68.12,2.9722,1.58,213.4903,237.4875,11.1114,12.8612,1338712.428,1338712.428
002896.SZ,20260427,71.36,1.5835,0.69,223.6446,223.6446,11.669,13.4729,1402385.7731,1402385.7731
002896.SZ,20260424,71.29,1.2931,0.51,223.4252,223.4252,11.6576,13.4597,1401010.1144,1401010.1144
002896.SZ,20260423,71.1,2.382,0.94,222.8298,222.8298,11.6265,13.4238,1397276.1837,1397276.1837
002896.SZ,20260422,72.27,1.9482,0.76,226.4966,226.4966,11.8178,13.6447,1420269.3361,1420269.3361
002896.SZ,20260421,72.6,2.2033,0.85,227.5308,227.5308,11.8718,13.707,1426754.5842,1426754.5842
002896.SZ,20260420,72.88,3.5794,1.54,228.4083,228.4083,11.9176,13.7599,1432257.219,1432257.219
002896.SZ,20260417,74.59,2.4703,0.96,233.7675,233.7675,12.1972,14.0827,1465862.5955,1465862.5955
002896.SZ,20260416,73.83,2.498,0.99,231.3857,231.3857,12.0729,13.9393,1450926.8726,1450926.8726
002896.SZ,20260415,73.96,2.0139,0.72,200.3411,199.5935,12.1613,14.887,1453481.6673,1453481.6673
002896.SZ,20260414,75.1,2.3586,0.91,203.4291,202.67,12.3487,15.1165,1475885.2517,1475885.2517
002896.SZ,20260413,74.14,2.2556,0.91,200.8287,200.0792,12.1909,14.9232,1457019.0754,1457019.0754
002896.SZ,20260410,73.89,3.771,1.68,200.1515,199.4046,12.1498,14.8729,1452106.0086,1452106.0086
002896.SZ,20260409,72.0,2.238,0.96,195.0319,194.3041,11.839,14.4925,1414963.224,1414963.224
002896.SZ,20260408,74.24,3.3043,1.37,201.0995,200.3491,12.2073,14.9434,1458984.3021,1458984.3021
002896.SZ,20260407,70.86,1.4144,0.52,191.9439,191.2276,11.6515,14.263,1392559.6396,1392559.6396
002896.SZ,20260403,71.06,1.6813,0.53,192.4856,191.7673,11.6844,14.3033,1396490.093,1396490.093
002896.SZ,20260402,72.45,2.6106,0.66,196.2508,195.5185,11.913,14.5831,1423806.7442,1423806.7442
002896.SZ,20260401,75.5,2.6458,0.62,204.5126,203.7494,12.4145,15.197,1483746.1585,1483746.1585
002896.SZ,20260331,74.95,3.7323,0.74,203.0228,202.2652,12.324,15.0863,1472937.4117,1472937.4117
002896.SZ,20260330,75.52,2.8809,0.5,204.5668,203.8034,12.4178,15.201,1484139.2038,1484139.2038
002896.SZ,20260327,77.1,3.964,0.75,208.8466,208.0673,12.6776,15.519,1515189.7857,1515189.7857
002896.SZ,20260326,78.29,6.6624,1.55,212.0701,211.2787,12.8732,15.7586,1538575.9834,1538575.9834
002896.SZ,20260325,74.44,4.2331,1.14,201.6413,200.8888,12.2402,14.9836,1462914.7555,1462914.7555
002896.SZ,20260324,74.44,7.4272,3.01,201.6413,200.8888,12.2402,14.9836,1462914.7555,1462914.7555
002896.SZ,20260323,77.0,6.4229,4.51,208.5758,207.7974,12.6611,15.4989,1513224.559,1513224.559
002896.SZ,20260320,70.0,1.7828,1.33,189.6143,188.9068,11.5101,14.0899,1375658.69,1375658.69
002896.SZ,20260319,72.2,1.6622,1.2,195.5736,194.8438,11.8719,14.5327,1418893.6774,1418893.6774
002896.SZ,20260318,74.87,1.2257,0.67,202.8061,202.0493,12.3109,15.0702,1471365.2303,1471365.2303
002896.SZ,20260317,74.6,1.2348,0.58,202.0747,201.3206,12.2665,15.0158,1466059.1182,1466059.1182
002896.SZ,20260316,76.32,1.2127,0.52,206.7338,205.9623,12.5493,15.362,1499861.0174,1499861.0174
002896.SZ,20260313,76.91,1.3594,0.6,208.332,207.5545,12.6463,15.4808,1511455.855,1511455.855
002896.SZ,20260312,78.7,1.8985,0.86,213.1807,212.3852,12.9407,15.8411,1546633.4129,1546633.4129
002896.SZ,20260311,80.5,3.4074,1.81,218.0565,217.2428,13.2366,16.2034,1582007.4935,1582007.4935
002896.SZ,20260310,78.75,2.8429,1.48,213.3161,212.5201,12.9489,15.8512,1547616.0263,1547616.0263
002896.SZ,20260309,75.68,2.1926,1.05,205.0002,204.2352,12.4441,15.2332,1487283.5666,1487283.5666
002896.SZ,20260306,77.68,1.0728,0.45,210.4177,209.6325,12.7729,15.6358,1526588.1006,1526588.1006
002896.SZ,20260305,77.55,1.4682,0.56,210.0656,209.2817,12.7516,15.6096,1524033.3059,1524033.3059
002896.SZ,20260304,77.16,1.8183,0.61,209.0092,208.2292,12.6874,15.5311,1516368.9217,1516368.9217
002896.SZ,20260303,77.77,3.0326,0.82,210.6615,209.8754,12.7877,15.6539,1528356.8046,1528356.8046
002896.SZ,20260302,80.41,3.0832,0.74,217.8127,216.9999,13.2218,16.1853,1580238.7895,1580238.7895
002896.SZ,20260227,83.76,2.4695,0.62,226.8871,226.0404,13.7727,16.8596,1646073.8839,1646073.8839
002896.SZ,20260226,83.65,2.7847,0.75,226.5891,225.7436,13.7546,16.8374,1643912.1346,1643912.1346
002896.SZ,20260225,85.18,3.5379,0.97,230.7336,229.8725,14.0062,17.1454,1673980.1031,1673980.1031
002896.SZ,20260224,87.16,6.5833,2.48,236.0969,235.2159,14.3317,17.544,1712891.5917,1712891.5917
002896.SZ,20260213,86.19,5.3627,2.67,233.4694,232.5982,14.1722,17.3487,1693828.8927,1693828.8927
002896.SZ,20260212,82.53,1.6457,0.84,223.5553,222.7211,13.5704,16.612,1621901.5955,1621901.5955
002896.SZ,20260211,81.73,1.5019,0.74,221.3883,220.5621,13.4389,16.451,1606179.7819,1606179.7819
002896.SZ,20260210,82.8,3.1076,1.75,224.2867,223.4497,13.6148,16.6664,1627207.7076,1627207.7076
002896.SZ,20260209,81.1,1.6424,0.87,219.6817,218.862,13.3353,16.3242,1593798.8537,1593798.8537
002896.SZ,20260206,80.64,2.1292,1.06,218.4357,217.6206,13.2597,16.2316,1584758.8109,1584758.8109
002896.SZ,20260205,80.04,1.3846,0.63,216.8104,216.0014,13.161,16.1108,1572967.4507,1572967.4507
002896.SZ,20260204,81.47,1.8594,0.81,220.684,219.8605,13.3961,16.3986,1601070.1925,1601070.1925
002896.SZ,20260203,81.35,1.8479,0.71,220.3589,219.5366,13.3764,16.3745,1598711.9205,1598711.9205
002896.SZ,20260202,80.48,2.2246,0.66,218.0023,217.1888,13.2333,16.1994,1581614.4482,1581614.4482
002896.SZ,20260130,81.63,2.6812,0.7,221.1174,220.2923,13.4224,16.4309,1604214.5552,1604214.5552
002896.SZ,20260129,80.5,2.3946,0.59,218.0565,217.2428,13.2366,16.2034,1582007.4935,1582007.4935
002896.SZ,20260128,81.71,2.3011,0.54,221.3341,220.5082,13.4356,16.447,1605786.7366,1605786.7366
002896.SZ,20260127,82.99,3.4487,0.8,224.8013,223.9624,13.6461,16.7046,1630941.6383,1630941.6383
002896.SZ,20260126,83.35,5.9359,1.39,225.7765,224.934,13.7053,16.7771,1638016.4545,1638016.4545
002896.SZ,20260123,88.16,5.207,1.19,238.8057,237.9146,14.4962,17.7452,1732543.8587,1732543.8587
002896.SZ,20260122,86.94,3.2509,0.75,235.501,234.6222,14.2956,17.4997,1708568.093,1708568.093
002896.SZ,20260121,88.14,3.5254,0.75,238.7515,237.8606,14.4929,17.7412,1732150.8134,1732150.8134
002896.SZ,20260120,87.79,3.7107,0.73,237.8035,236.9161,14.4353,17.6708,1725272.5199,1725272.5199
002896.SZ,20260119,89.86,5.5936,1.09,243.4106,242.5023,14.7757,18.0874,1765952.7126,1765952.7126
002896.SZ,20260116,89.33,5.7659,1.13,241.975,241.072,14.6886,17.9807,1755537.0111,1755537.0111
002896.SZ,20260115,86.7,2.9516,0.54,234.8509,233.9745,14.2561,17.4514,1703851.5489,1703851.5489
002896.SZ,20260114,87.35,5.4088,1.04,236.6116,235.7286,14.363,17.5822,1716625.5225,1716625.5225
002896.SZ,20260113,87.26,5.7949,1.18,236.3678,235.4858,14.3482,17.5641,1714856.8184,1714856.8184
002896.SZ,20260112,89.99,5.7107,1.2,243.7628,242.8531,14.7971,18.1136,1768507.5073,1768507.5073
002896.SZ,20260109,89.04,5.6996,1.13,241.1894,240.2894,14.6409,17.9224,1749837.8537,1749837.8537
002896.SZ,20260108,89.0,4.8089,0.76,241.0811,240.1814,14.6343,17.9143,1749051.763,1749051.763
002896.SZ,20260107,87.98,3.9364,0.61,238.3181,237.4288,14.4666,17.709,1729006.4507,1729006.4507
002896.SZ,20260106,88.22,4.3548,0.68,238.9682,238.0765,14.506,17.7573,1733722.9947,1733722.9947
002896.SZ,20260105,88.48,4.9145,0.75,239.6725,238.7781,14.5488,17.8096,1738832.5842,1738832.5842
002896.SZ,20251231,89.36,7.3001,1.35,242.0562,241.153,14.6935,17.9868,1756126.5791,1756126.5791
002896.SZ,20251230,92.15,11.1912,2.91,249.6137,248.6822,15.1522,18.5484,1810956.4041,1810956.4041
002896.SZ,20251229,85.54,4.497,1.07,231.7087,230.8441,14.0654,17.2179,1681054.9192,1681054.9192
002896.SZ,20251226,84.96,3.9745,1.05,230.1376,229.2788,13.97,17.1011,1669656.6043,1669656.6043
002896.SZ,20251225,85.48,5.7444,1.9,231.5462,230.6821,14.0555,17.2058,1679875.7832,1679875.7832
002896.SZ,20251224,82.49,1.6997,0.54,223.4469,222.6131,13.5639,16.604,1621115.5048,1621115.5048
002896.SZ,20251223,81.95,3.3374,1.11,221.9842,221.1558,13.4751,16.4953,1610503.2807,1610503.2807
002896.SZ,20251222,84.0,6.3558,2.88,227.5372,226.6881,13.8121,16.9079,1650790.428,1650790.428
002896.SZ,20251219,79.6,1.7168,0.67,215.6186,214.814,13.0886,16.0222,1564320.4532,1564320.4532
002896.SZ,20251218,78.57,2.03,0.74,212.8285,212.0343,12.9193,15.8149,1544078.6182,1544078.6182
002896.SZ,20251217,80.11,2.3846,0.89,217.0001,216.1903,13.1725,16.1249,1574343.1094,1574343.1094
002896.SZ,20251216,78.92,2.5308,0.93,213.7766,212.9789,12.9768,15.8854,1550956.9116,1550956.9116
002896.SZ,20251215,81.77,2.387,0.79,221.4966,220.6701,13.4455,16.459,1606965.8726,1606965.8726
002896.SZ,20251212,83.38,3.5177,1.12,225.8578,225.0149,13.7102,16.7831,1638606.0225,1638606.0225
002896.SZ,20251211,82.09,2.8118,0.81,222.3634,221.5336,13.4981,16.5234,1613254.598,1613254.598
002896.SZ,20251210,84.79,2.1752,0.63,229.6771,228.8201,13.942,17.0669,1666315.7189,1666315.7189
002896.SZ,20251209,84.45,2.6434,0.77,228.7561,227.9025,13.8861,16.9985,1659633.9482,1659633.9482
002896.SZ,20251208,85.8,3.8907,1.21,232.413,231.5457,14.1081,17.2702,1686164.5086,1686164.5086
002896.SZ,20251205,84.73,4.2446,1.43,229.5146,228.6581,13.9322,17.0548,1665136.5829,1665136.5829
002896.SZ,20251204,83.46,4.3655,1.7,226.0745,225.2308,13.7234,16.7992,1640178.2038,1640178.2038
002896.SZ,20251203,81.41,2.1538,0.79,220.5215,219.6986,13.3863,16.3866,1599891.0565,1599891.0565
002896.SZ,20251202,83.3,2.4762,0.87,225.6411,224.799,13.697,16.767,1637033.8411,1637033.8411
002896.SZ,20251201,85.29,2.8031,0.87,231.0315,230.1694,14.0243,17.1676,1676141.8524,1676141.8524
002896.SZ,20251128,84.45,3.0122,0.78,228.7561,227.9025,13.8861,16.9985,1659633.9482,1659633.9482
002896.SZ,20251127,83.47,2.4061,0.63,226.1015,225.2578,13.725,16.8012,1640374.7265,1640374.7265
002896.SZ,20251126,83.48,2.8647,0.73,226.1286,225.2848,13.7266,16.8032,1640571.2492,1640571.2492
002896.SZ,20251125,83.35,3.1379,0.8,225.7765,224.934,13.7053,16.7771,1638016.4545,1638016.4545
002896.SZ,20251124,83.48,4.7052,1.25,226.1286,225.2848,13.7266,16.8032,1640571.2492,1640571.2492
002896.SZ,20251121,86.74,6.1865,2.07,234.9592,234.0825,14.2627,17.4594,1704637.6396,1704637.6396
002896.SZ,20251120,84.5,2.3464,0.8,228.8916,228.0374,13.8944,17.0085,1660616.5615,1660616.5615
002896.SZ,20251119,84.27,3.2233,1.2,228.2686,227.4167,13.8565,16.9622,1656096.5401,1656096.5401
002896.SZ,20251118,84.13,3.2283,1.22,227.8893,227.0389,13.8335,16.9341,1653345.2227,1653345.2227
002896.SZ,20251117,83.15,3.8589,1.68,225.2347,224.3942,13.6724,16.7368,1634086.0011,1634086.0011
002896.SZ,20251114,80.43,2.3224,0.98,217.8669,217.0539,13.2251,16.1893,1580631.8348,1580631.8348
002896.SZ,20251113,82.65,1.9846,0.75,223.8804,223.0449,13.5902,16.6362,1624259.8676,1624259.8676
002896.SZ,20251112,81.89,2.0574,0.76,221.8217,220.9939,13.4652,16.4832,1609324.1446,1609324.1446
002896.SZ,20251111,82.8,2.9921,1.06,224.2867,223.4497,13.6148,16.6664,1627207.7076,1627207.7076
002896.SZ,20251110,85.42,2.1201,0.63,231.3837,230.5202,14.0456,17.1937,1678696.6471,1678696.6471
002896.SZ,20251107,86.84,2.7238,0.75,235.2301,234.3523,14.2791,17.4795,1706602.8663,1706602.8663
002896.SZ,20251106,88.85,3.2815,0.88,240.6748,239.7766,14.6096,17.8841,1746103.923,1746103.923
002896.SZ,20251105,86.27,2.4796,0.63,233.6861,232.8141,14.1854,17.3648,1695401.0741,1695401.0741
002896.SZ,20251104,87.58,3.5108,0.85,237.2346,236.3493,14.4008,17.6285,1721145.5439,1721145.5439
002896.SZ,20251103,90.64,4.9375,1.21,245.5235,244.6073,14.904,18.2444,1781281.4809,1781281.4809
002896.SZ,20251031,90.29,3.9292,0.97,244.5754,243.6627,14.8464,18.174,1774403.1874,1774403.1874
002896.SZ,20251030,89.09,3.6996,0.95,241.3249,240.4243,14.6491,17.9324,1750820.467,1750820.467
002896.SZ,20251029,91.11,3.5936,0.94,246.7966,245.8756,14.9812,18.339,1790518.0464,1790518.0464
002896.SZ,20251028,90.32,4.5642,1.25,244.6567,243.7437,14.8513,18.18,1774992.7554,1774992.7554
002896.SZ,20251027,90.24,4.6164,1.31,244.44,243.5278,14.8382,18.1639,1773420.5741,1773420.5741
002896.SZ,20251024,89.55,3.7988,1.1,242.5709,233.4653,14.8684,18.025,1759860.5099,1759860.5099
002896.SZ,20251023,87.58,2.8847,0.77,237.2346,228.3293,14.5413,17.6285,1721145.5439,1721145.5439
002896.SZ,20251022,89.0,3.1582,0.71,241.0811,232.0314,14.7771,17.9143,1749051.763,1749051.763
002896.SZ,20251021,89.08,3.7288,0.82,241.2978,232.24,14.7904,17.9304,1750623.9444,1750623.9444
002896.SZ,20251020,88.7,4.0354,0.86,240.2684,231.2493,14.7273,17.8539,1743156.0829,1743156.0829
002896.SZ,20251017,87.51,3.4103,0.68,237.045,228.1468,14.5297,17.6144,1719769.8852,1719769.8852
002896.SZ,20251016,88.88,4.3012,0.83,240.756,231.7185,14.7571,17.8902,1746693.491,1746693.491
002896.SZ,20251015,92.51,6.6878,1.34,250.5889,241.1823,15.3599,18.6208,1818031.2202,1818031.2202
002896.SZ,20251014,87.2,4.3714,0.88,236.2053,227.3386,14.4782,17.552,1713677.6824,1713677.6824
002896.SZ,20251013,89.87,4.6539,0.92,243.4377,234.2996,14.9215,18.0894,1766149.2353,1766149.2353
002896.SZ,20251010,93.5,5.1564,1.0,253.2706,243.7633,15.5242,18.8201,1837486.9645,1837486.9645
002896.SZ,20251009,96.5,5.1051,0.96,261.3969,251.5846,16.0223,19.424,1896443.7655,1896443.7655
002896.SZ,20250930,96.53,5.7285,1.03,261.4782,251.6628,16.0273,19.43,1897033.3335,1897033.3335
002896.SZ,20250929,95.0,4.1948,0.7,257.3337,247.674,15.7733,19.122,1866965.365,1866965.365
002896.SZ,20250926,93.72,4.979,0.7,253.8665,244.3369,15.5608,18.8644,1841810.4632,1841810.4632
002896.SZ,20250925,97.19,5.7197,0.6,263.266,253.3835,16.1369,19.5628,1910003.8297,1910003.8297
002896.SZ,20250924,97.98,5.9288,0.52,265.4059,255.4431,16.2681,19.7219,1925529.1207,1925529.1207
002896.SZ,20250923,96.43,7.0936,0.5,261.2073,251.4021,16.0107,19.4099,1895068.1068,1895068.1068
002896.SZ,20250922,97.91,6.197,0.41,265.2163,255.2606,16.2564,19.7078,1924153.462,1924153.462
002896.SZ,20250919,97.13,10.6745,0.73,263.1034,253.2271,16.1269,19.5508,1908824.6937,1908824.6937
002896.SZ,20250918,102.8,17.4423,1.39,278.4622,268.0093,17.0683,20.692,2020253.0476,2020253.0476
002896.SZ,20250917,105.47,15.229,1.46,285.6946,274.9702,17.5117,21.2295,2072724.6005,2072724.6005
002896.SZ,20250916,105.6,21.5061,2.92,286.0468,275.3092,17.5332,21.2556,2075279.3952,2075279.3952
002896.SZ,20250915,103.02,11.0173,1.57,279.0581,268.5828,17.1049,20.7363,2024576.5463,2024576.5463
002896.SZ,20250912,93.65,7.48,1.07,253.6769,244.1544,15.5491,18.8503,1840434.8046,1840434.8046
002896.SZ,20250911,93.6,7.3641,1.0,253.5415,244.024,15.5408,18.8402,1839452.1912,1839452.1912
002896.SZ,20250910,91.05,4.784,0.55,246.6341,237.3759,15.1174,18.3269,1789338.9104,1789338.9104
002896.SZ,20250909,91.65,6.1697,0.57,248.2593,238.9402,15.2171,18.4477,1801130.2706,1801130.2706
002896.SZ,20250908,94.66,9.2908,0.92,256.4128,246.7875,15.7168,19.0536,1860283.5942,1860283.5942
002896.SZ,20250905,90.67,7.5013,0.76,245.6047,236.3852,15.0543,18.2505,1781871.0489,1781871.0489
002896.SZ,20250904,86.55,9.1993,0.9,234.4446,225.644,14.3703,17.4212,1700903.7089,1700903.7089
002896.SZ,20250903,92.91,11.0325,1.15,251.6724,242.2251,15.4263,18.7013,1825892.127,1825892.127
002896.SZ,20250902,97.95,17.3269,2.23,265.3246,255.3649,16.2631,19.7158,1924939.5527,1924939.5527
002896.SZ,20250901,91.85,5.2543,0.61,248.8011,239.4616,15.2503,18.488,1805060.724,1805060.724
002896.SZ,20250829,92.77,6.8286,0.75,251.2932,241.8601,15.403,18.6732,1823140.8096,1823140.8096
002896.SZ,20250828,92.23,10.5104,1.14,249.8304,240.4523,15.3134,18.5645,1812528.5854,1812528.5854
002896.SZ,20250827,93.99,8.1911,0.85,254.5979,245.0408,15.6056,18.9187,1847116.5753,1847116.5753
002896.SZ,20250826,95.74,8.0445,0.76,259.3382,249.6032,15.8961,19.271,1881508.0426,1881508.0426
002896.SZ,20250825,98.85,9.7353,0.86,267.7625,264.0527,16.8615,19.897,1942626.593,1942626.593
002896.SZ,20250822,96.66,9.0468,0.77,261.8303,258.2027,16.488,19.4562,1899588.1282,1899588.1282
002896.SZ,20250821,93.43,10.9813,0.85,253.081,249.5746,15.937,18.806,1836111.3058,1836111.3058
002896.SZ,20250820,99.02,10.5891,0.74,268.223,264.5069,16.8905,19.9312,1945967.4783,1945967.4783
002896.SZ,20250819,98.63,12.5617,0.87,267.1666,263.4651,16.824,19.8527,1938303.0942,1938303.0942
002896.SZ,20250818,101.66,13.5344,0.93,275.3742,271.5589,17.3409,20.4626,1997849.4632,1997849.4632
002896.SZ,20250815,99.59,11.2195,0.72,269.767,266.0295,16.9878,20.0459,1957169.2705,1957169.2705
002896.SZ,20250814,99.58,16.5757,1.0,269.7399,266.0027,16.9861,20.0439,1956972.7479,1956972.7479
002896.SZ,20250813,102.4,17.7654,1.12,277.3787,273.5357,17.4671,20.6115,2012392.1408,2012392.1408
002896.SZ,20250812,96.66,13.4535,0.82,261.8303,258.2027,16.488,19.4562,1899588.1282,1899588.1282
002896.SZ,20250811,97.07,13.686,0.86,262.9409,259.2979,16.5579,19.5387,1907645.5577,1907645.5577
002896.SZ,20250808,96.02,16.9141,1.2,260.0967,256.4931,16.3788,19.3273,1887010.6773,1887010.6773
002896.SZ,20250807,102.97,21.1845,1.79,278.9227,275.0583,17.5643,20.7263,2023593.933,2023593.933
002896.SZ,20250806,94.38,14.1819,1.15,255.6543,252.1123,16.0991,18.9972,1854780.9595,1854780.9595
002896.SZ,20250805,85.8,16.0121,1.28,232.413,229.193,14.6355,17.2702,1686164.5086,1686164.5086
002896.SZ,20250804,82.49,11.6657,0.93,223.4469,220.3511,14.0709,16.604,1621115.5048,1621115.5048
002896.SZ,20250801,78.4,7.2889,0.55,212.3681,209.4257,13.3732,15.7807,1540737.7328,1540737.7328
002896.SZ,20250731,79.77,10.0277,0.73,216.0791,213.0854,13.6069,16.0565,1567661.3386,1567661.3386
002896.SZ,20250730,79.53,16.7205,1.22,215.429,212.4443,13.566,16.0082,1562944.7945,1562944.7945
002896.SZ,20250729,87.7,16.9271,1.17,237.5597,234.2683,14.9596,17.6526,1723503.8159,1723503.8159
002896.SZ,20250728,84.45,11.7816,0.75,228.7561,225.5868,14.4052,16.9985,1659633.9482,1659633.9482
002896.SZ,20250725,82.61,10.9736,0.64,223.772,220.6717,14.0914,16.6281,1623473.7769,1623473.7769
002896.SZ,20250724,83.67,12.4649,0.65,226.6433,223.5032,14.2722,16.8415,1644305.1799,1644305.1799
002896.SZ,20250723,84.41,16.2933,0.82,228.6478,225.4799,14.3984,16.9904,1658847.8575,1658847.8575
002896.SZ,20250722,88.35,20.9066,1.03,239.3204,236.0046,15.0705,17.7835,1736277.7895,1736277.7895
002896.SZ,20250721,88.28,17.7431,0.91,239.1308,235.8177,15.0585,17.7694,1734902.1308,1734902.1308
002896.SZ,20250718,80.25,18.8599,1.0,217.3793,214.3676,13.6888,16.1531,1577094.4268,1577094.4268
002896.SZ,20250717,76.4,22.7902,1.43,206.9505,204.0833,13.0321,15.3781,1501433.1988,1501433.1988
002896.SZ,20250716,70.9,19.2379,1.28,192.0522,189.3914,12.0939,14.2711,1393345.7303,1393345.7303
002896.SZ,20250715,67.8,22.7636,2.02,183.655,181.1105,11.5651,13.6471,1332423.7026,1332423.7026
002896.SZ,20250714,67.58,14.2711,1.6,183.0591,180.5229,11.5276,13.6028,1328100.2039,1328100.2039
002896.SZ,20250711,61.44,15.3445,2.41,166.4272,164.1214,10.4803,12.3669,1207435.2845,1207435.2845
002896.SZ,20250710,55.85,8.1086,1.54,151.2852,149.1891,9.5267,11.2417,1097579.112,1097579.112
002896.SZ,20250709,58.17,14.4569,4.65,157.5695,155.3864,9.9225,11.7087,1143172.3714,1143172.3714
002896.SZ,20250708,55.28,4.1021,1.41,149.7411,147.6665,9.4295,11.127,1086377.3198,1086377.3198
002896.SZ,20250707,54.12,2.4592,0.78,146.599,144.5679,9.2316,10.8935,1063580.69,1063580.69
002896.SZ,20250704,55.09,2.6523,0.76,149.2265,147.159,9.3971,11.0888,1082643.389,1082643.389
002896.SZ,20250703,55.5,2.6812,0.71,150.3371,148.2542,9.467,11.1713,1090700.8185,1090700.8185
