ann_date,ts_code,name,title,url
20260701,002896.SZ,中大力德,2025年年度权益分派实施公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225399402&orgId=9900033209&announcementTime=2026-07-01
20260625,002896.SZ,中大力德,关于公司为子公司提供担保的进展公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225386521&orgId=9900033209&announcementTime=2026-06-25
20260609,002896.SZ,中大力德,股票交易异常波动公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225358081&orgId=9900033209&announcementTime=2026-06-09
20260605,002896.SZ,中大力德,简式权益报告书,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225352872&orgId=9900033209&announcementTime=2026-06-05
20260605,002896.SZ,中大力德,关于控股股东及其一致行动人减持股份变动触及1%及5%整数倍暨披露简式权益变动报告书的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225352873&orgId=9900033209&announcementTime=2026-06-05
20260603,002896.SZ,中大力德,关于控股股东及其一致行动人减持公司股份比例触及1%整数倍的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225347072&orgId=9900033209&announcementTime=2026-06-03
20260516,002896.SZ,中大力德,2025年度股东会的法律意见书,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225310945&orgId=9900033209&announcementTime=2026-05-16
20260516,002896.SZ,中大力德,2025年度股东会决议公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225310944&orgId=9900033209&announcementTime=2026-05-16
20260508,002896.SZ,中大力德,关于控股股东及其一致行动人股份减持计划的预披露公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225282505&orgId=9900033209&announcementTime=2026-05-08
20260429,002896.SZ,中大力德,2026年4月28日2025年度业绩说明会投资者关系活动记录表,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225254211&orgId=9900033209&announcementTime=2026-04-29
20260428,002896.SZ,中大力德,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225201132&orgId=9900033209&announcementTime=2026-04-28
20260428,002896.SZ,中大力德,第四届董事会第六次会议决议公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002896&announcementId=1225201134&orgId=9900033209&announcementTime=2026-04-28
