trade_date,month,rank,trigger_stocks,selected_concepts,cb_code,cb_name,stk_code,stk_name,matched_concepts,quality_tier,quality_tier_reason,risk_notes,open,close,return_pct
2026-04-09,2026-04,5,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),123102.SZ,华自转债,300490,华自科技,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,退市日期2021-11-26,,,
2026-04-09,2026-04,6,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),123241.SZ,欧通转债,300870,欧陆通,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,成交额偏低17.0万,731.455,750.0,2.5354
2026-04-09,2026-04,7,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),123271.SZ,通合转债,300491,通合科技,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,,,,
2026-04-09,2026-04,8,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),127052.SZ,西子转债,002534,西子洁能,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,强赎中；退市日期2025-09-30,,,
2026-04-09,2026-04,9,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),127074.SZ,麦米转2,002851,麦格米特,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,强赎中；退市日期2024-12-16,,,
2026-04-09,2026-04,10,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),127091.SZ,科数转债,002335,科华数据,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,强赎中；退市日期2025-04-24,,,
2026-04-09,2026-04,11,"中恒电气(002364,封单10.42亿)",其他电源设备(0.1296)、其他电源设备Ⅲ(0.1296),128089.SZ,麦米转债,002851,麦格米特,其他电源设备、其他电源设备Ⅲ,A,概念竞价强度0.13%,退市日期2020-09-10,,,
2026-05-06,2026-05,1,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),110089.SH,兴发转债,600141,兴发集团,消毒剂,B,概念竞价强度0.05%,强赎中；退市日期2026-03-04,,,
2026-05-06,2026-05,2,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),110423.SH,柳化转债,600423,*ST柳化,消毒剂,B,概念竞价强度0.05%,退市日期2007-04-13,,,
2026-05-06,2026-05,3,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),113034.SH,滨化转债,601678,滨化股份,消毒剂,B,概念竞价强度0.05%,退市日期2022-01-11,,,
2026-05-06,2026-05,4,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),113663.SH,新化转债,603867,新化股份,消毒剂,B,概念竞价强度0.05%,强赎中；退市日期2025-12-26,,,
2026-05-06,2026-05,5,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),113681.SH,镇洋转债,603213,镇洋发展,消毒剂,B,概念竞价强度0.05%,成交额偏低0.5万,142.743,142.956,0.1492
2026-05-06,2026-05,6,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123010.SZ,博世转债,300422,博世科,消毒剂,B,概念竞价强度0.05%,公告到期赎回；退市日期2024-07-08,,,
2026-05-06,2026-05,7,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123028.SZ,清水转债,300437,清水源,消毒剂,B,概念竞价强度0.05%,退市日期2021-12-08,,,
2026-05-06,2026-05,8,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123057.SZ,美联转债,300586,美联新材,消毒剂,B,概念竞价强度0.05%,强赎中；退市日期2023-04-21,,,
2026-05-06,2026-05,9,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),127057.SZ,盘龙转债,002864,盘龙药业,消毒剂,B,概念竞价强度0.05%,强赎中；退市日期2023-04-11,,,
2026-05-06,2026-05,10,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),128051.SZ,光华转债,002741,光华科技,消毒剂,B,概念竞价强度0.05%,退市日期2021-09-16,,,
2026-05-06,2026-05,11,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),128144.SZ,利民转债,002734,利民股份,消毒剂,B,概念竞价强度0.05%,强赎中；退市日期2026-01-07,,,
2026-05-06,2026-05,12,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123025.SZ,精测转债,300567,精测电子,国家大基金持股,C,概念竞价强度-0.01%,公告到期赎回；退市日期2025-03-31,,,
2026-05-06,2026-05,13,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123031.SZ,晶瑞转债,300655,晶瑞电材,国家大基金持股,C,概念竞价强度-0.01%,公告到期赎回；退市日期2025-08-29,,,
2026-05-06,2026-05,14,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123124.SZ,晶瑞转2,300655,晶瑞电材,国家大基金持股,C,概念竞价强度-0.01%,成交额偏低1.1万,141.2,145.101,2.7627
2026-05-06,2026-05,15,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123170.SZ,南电转债,300346,南大光电,国家大基金持股,C,概念竞价强度-0.01%,强赎中；退市日期2024-11-26,,,
2026-05-06,2026-05,16,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),123176.SZ,精测转2,300567,精测电子,国家大基金持股,C,概念竞价强度-0.01%,成交额偏低6.6万；剩余规模12.75亿,332.0,321.0,-3.3133
2026-05-06,2026-05,17,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),128003.SZ,华天转债,002185,华天科技,国家大基金持股,C,概念竞价强度-0.01%,退市日期2014-12-08,,,
2026-05-06,2026-05,18,"东阳光(600673,封单12.61亿)、通富微电(002156,封单11.04亿)",消毒剂(0.0511)、国家大基金持股(-0.0123),128088.SZ,深南转债,002916,深南电路,国家大基金持股,C,概念竞价强度-0.01%,退市日期2020-09-11,,,
2026-05-18,2026-05,1,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110325.SH,华发转债,600325,华发股份,物业管理、租售同权,B,概念竞价强度0.06%,退市日期2007-04-13,,,
2026-05-18,2026-05,2,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110817.SH,保利定转,600048,保利发展,物业管理、租售同权,B,概念竞价强度0.06%,剩余规模85.00亿,,,
2026-05-18,2026-05,3,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110818.SH,华发定转,600325,华发股份,物业管理、租售同权,B,概念竞价强度0.06%,剩余规模48.00亿,,,
2026-05-18,2026-05,4,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),125002.SZ,万科转债,000002,万科A,物业管理、租售同权,B,概念竞价强度0.06%,退市日期2004-04-30,,,
2026-05-18,2026-05,5,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),126002.SZ,万科转2,000002,万科A,物业管理、租售同权,B,概念竞价强度0.06%,退市日期2006-04-14,,,
2026-05-18,2026-05,6,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110008.SH,王府转债,600859,王府井,物业管理,B,概念竞价强度0.02%,退市日期2010-11-05,,,
2026-05-18,2026-05,7,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110030.SH,格力转债,600185,珠免集团,物业管理,B,概念竞价强度0.02%,退市日期2019-12-25,,,
2026-05-18,2026-05,8,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),110368.SH,五洲转债,600368,五洲交通,物业管理,B,概念竞价强度0.02%,退市日期2009-07-08,,,
2026-05-18,2026-05,9,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),125009.SZ,宝安转券,000009,中国宝安,物业管理,B,概念竞价强度0.02%,退市日期1996-01-01,,,
2026-05-18,2026-05,10,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),125069.SZ,侨城转债,000069,华侨城A,物业管理,B,概念竞价强度0.02%,退市日期2005-04-29,,,
2026-05-18,2026-05,11,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),127007.SZ,湖广转债,000665,湖北广电,物业管理,B,概念竞价强度0.02%,公告到期赎回；退市日期2024-07-01,,,
2026-05-18,2026-05,12,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),127008.SZ,特发转债,000070,特发信息,物业管理,B,概念竞价强度0.02%,退市日期2021-03-15,,,
2026-05-18,2026-05,13,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),127021.SZ,特发转2,000070,特发信息,物业管理,B,概念竞价强度0.02%,强赎中；退市日期2023-05-19,,,
2026-05-18,2026-05,14,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),127033.SZ,中装转2,002822,ST中装,物业管理,B,概念竞价强度0.02%,成交额偏低0.0万,,89.726,
2026-05-18,2026-05,15,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),128059.SZ,视源转债,002841,视源股份,物业管理,B,概念竞价强度0.02%,退市日期2020-09-08,,,
2026-05-18,2026-05,16,"合肥城建(002208,封单8.83亿)",租售同权(0.0636)、物业管理(0.0236),128060.SZ,中装转债,002822,ST中装,物业管理,B,概念竞价强度0.02%,退市日期2020-03-30,,,
2026-05-21,2026-05,1,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),100196.SH,复星转债,600196,复星医药,民营医院,C,概念竞价强度-0.02%,退市日期2006-07-24,,,
2026-05-21,2026-05,2,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110016.SH,川投转债,600674,川投能源,光纤概念,C,概念竞价强度-0.03%,退市日期2014-09-10,,,
2026-05-21,2026-05,3,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110042.SH,航电转债,600372,中航机载,光纤概念,C,概念竞价强度-0.03%,退市日期2020-09-08,,,
2026-05-21,2026-05,4,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110051.SH,中天转债,600522,中天科技,光纤概念,C,概念竞价强度-0.03%,退市日期2021-12-17,,,
2026-05-21,2026-05,5,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110056.SH,亨通转债,600487,亨通光电,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2022-12-06,,,
2026-05-21,2026-05,6,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110058.SH,永鼎转债,600105,永鼎股份,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2024-12-20,,,
2026-05-21,2026-05,7,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110061.SH,川投转债,600674,川投能源,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2024-02-01,,,
2026-05-21,2026-05,8,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110062.SH,烽火转债,600498,烽火通信,光纤概念,C,概念竞价强度-0.03%,公告到期赎回；退市日期2025-12-02,,,
2026-05-21,2026-05,9,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),110227.SH,赤化转债,600227,赤天化,民营医院,C,概念竞价强度-0.02%,退市日期2009-06-02,,,
2026-05-21,2026-05,10,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),111019.SH,宏柏转债,605366,宏柏新材,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2026-03-23,,,
2026-05-21,2026-05,11,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),113505.SH,杭电转债,603618,杭电股份,光纤概念,C,概念竞价强度-0.03%,公告到期赎回；退市日期2024-03-06,,,
2026-05-21,2026-05,12,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),113548.SH,石英转债,603688,石英股份,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2022-08-15,,,
2026-05-21,2026-05,13,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),113556.SH,至纯转债,603690,至纯科技,光纤概念,C,概念竞价强度-0.03%,退市日期2021-01-26,,,
2026-05-21,2026-05,14,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),113610.SH,灵康转债,603669,灵康药业,民营医院,C,概念竞价强度-0.02%,成交额偏低0.2万,122.902,121.73,-0.9536
2026-05-21,2026-05,15,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),113678.SH,中贝转债,603220,中贝通信,光纤概念,C,概念竞价强度-0.03%,成交额偏低3.1万,196.7,187.055,-4.9034
2026-05-21,2026-05,16,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),118053.SH,正帆转债,688596,正帆科技,光纤概念,C,概念竞价强度-0.03%,成交额偏低3.2万；剩余规模10.41亿,163.7,155.391,-5.0757
2026-05-21,2026-05,17,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),118072.SH,鼎通转债,688668,鼎通科技,光纤概念,C,概念竞价强度-0.03%,,,,
2026-05-21,2026-05,18,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123034.SZ,通光转债,300265,通光线缆,光纤概念,C,概念竞价强度-0.03%,公告到期赎回；退市日期2025-11-04,,,
2026-05-21,2026-05,19,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123040.SZ,乐普转债,300003,乐普医疗,民营医院,C,概念竞价强度-0.02%,退市日期2020-08-31,,,
2026-05-21,2026-05,20,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123065.SZ,宝莱转债,300246,宝莱特,民营医院,C,概念竞价强度-0.02%,成交额偏低0.4万,128.463,126.6,-1.4502
2026-05-21,2026-05,21,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123078.SZ,飞凯转债,300398,飞凯材料,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2025-05-30,,,
2026-05-21,2026-05,22,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123090.SZ,三诺转债,300298,三诺生物,民营医院,C,概念竞价强度-0.02%,成交额偏低0.1万,114.47,113.971,-0.4359
2026-05-21,2026-05,23,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123108.SZ,乐普转2,300003,乐普医疗,民营医院,C,概念竞价强度-0.02%,公告到期赎回；退市日期2026-03-30,,,
2026-05-21,2026-05,24,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),123253.SZ,永贵转债,300351,永贵电器,光纤概念,C,概念竞价强度-0.03%,成交额偏低2.9万,150.6,141.6,-5.9761
2026-05-21,2026-05,25,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),124003.SZ,必创定转,300667,必创科技,光纤概念,C,概念竞价强度-0.03%,,,,
2026-05-21,2026-05,26,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),124011.SZ,必创定02,300667,必创科技,光纤概念,C,概念竞价强度-0.03%,,,,
2026-05-21,2026-05,27,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),127004.SZ,模塑转债,000700,模塑科技,民营医院,C,概念竞价强度-0.02%,公告到期赎回；退市日期2023-06-02,,,
2026-05-21,2026-05,28,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),127008.SZ,特发转债,000070,特发信息,光纤概念,C,概念竞价强度-0.03%,退市日期2021-03-15,,,
2026-05-21,2026-05,29,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),127021.SZ,特发转2,000070,特发信息,光纤概念,C,概念竞价强度-0.03%,强赎中；退市日期2023-05-19,,,
2026-05-21,2026-05,30,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),128007.SZ,通鼎转债,002491,通鼎互联,光纤概念,C,概念竞价强度-0.03%,退市日期2015-07-20,,,
2026-05-21,2026-05,31,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),128035.SZ,大族转债,002008,大族激光,光纤概念,C,概念竞价强度-0.03%,公告到期赎回；退市日期2024-02-07,,,
2026-05-21,2026-05,32,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),128043.SZ,东音转债,002793,罗欣药业,民营医院,C,概念竞价强度-0.02%,退市日期2020-11-11,,,
2026-05-21,2026-05,33,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),128047.SZ,光电转债,002179,中航光电,光纤概念,C,概念竞价强度-0.03%,退市日期2019-11-07,,,
2026-05-21,2026-05,34,"京东方Ａ(000725,封单22.2亿)",民营医院(-0.0157)、光纤概念(-0.0279),128064.SZ,司尔转债,002538,ST司特,民营医院,C,概念竞价强度-0.02%,退市日期2021-09-02,,,
2026-06-09,2026-06,1,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),111025.SH,圣泉转债,605589,圣泉集团,先进封装、存储芯片,C,概念竞价强度-0.05%,剩余规模25.00亿,,,
2026-06-09,2026-06,2,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),110040.SH,生益转债,600183,生益科技,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2019-08-01,,,
2026-06-09,2026-06,3,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113556.SH,至纯转债,603690,至纯科技,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2021-01-26,,,
2026-06-09,2026-06,4,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118017.SH,深科转债,688328,深科达,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2024-01-10,,,
2026-06-09,2026-06,5,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118048.SH,利扬转债,688135,利扬芯片,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2026-03-31,,,
2026-06-09,2026-06,6,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118049.SH,汇成转债,688403,汇成股份,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2026-04-28,,,
2026-06-09,2026-06,7,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118054.SH,安集转债,688019,安集科技,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2026-03-27,,,
2026-06-09,2026-06,8,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118055.SH,伟测转债,688372,伟测科技,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2026-04-03,,,
2026-06-09,2026-06,9,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118058.SH,微导转债,688147,微导纳米,先进封装、存储芯片,C,概念竞价强度-0.05%,成交额偏低14.3万；剩余规模11.70亿,333.0,354.227,6.3745
2026-06-09,2026-06,10,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118064.SH,联瑞转债,688300,联瑞新材,先进封装、存储芯片,C,概念竞价强度-0.05%,成交额偏低10.8万,434.95,445.808,2.4964
2026-06-09,2026-06,11,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118501.SH,华海定转,688535,华海诚科,先进封装、存储芯片,C,概念竞价强度-0.05%,,,,
2026-06-09,2026-06,12,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123025.SZ,精测转债,300567,精测电子,先进封装、存储芯片,C,概念竞价强度-0.05%,公告到期赎回；退市日期2025-03-31,,,
2026-06-09,2026-06,13,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123078.SZ,飞凯转债,300398,飞凯材料,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2025-05-30,,,
2026-06-09,2026-06,14,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123176.SZ,精测转2,300567,精测电子,先进封装、存储芯片,C,概念竞价强度-0.05%,成交额偏低7.9万；剩余规模12.75亿,367.23,389.747,6.1316
2026-06-09,2026-06,15,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123197.SZ,光力转债,300480,光力科技,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2026-04-16,,,
2026-06-09,2026-06,16,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),123255.SZ,鼎龙转债,300054,鼎龙股份,先进封装、存储芯片,C,概念竞价强度-0.05%,成交额偏低7.3万,349.0,352.948,1.1312
2026-06-09,2026-06,17,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),124004.SZ,中京定转,002579,中京电子,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2022-09-21,,,
2026-06-09,2026-06,18,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),124005.SZ,中京定02,002579,中京电子,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2022-09-21,,,
2026-06-09,2026-06,19,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),127051.SZ,博杰转债,002975,博杰股份,先进封装、存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2025-05-08,,,
2026-06-09,2026-06,20,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),128003.SZ,华天转债,002185,华天科技,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2014-12-08,,,
2026-06-09,2026-06,21,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),128035.SZ,大族转债,002008,大族激光,先进封装、存储芯片,C,概念竞价强度-0.05%,公告到期赎回；退市日期2024-02-07,,,
2026-06-09,2026-06,22,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),128088.SZ,深南转债,002916,深南电路,先进封装、存储芯片,C,概念竞价强度-0.05%,退市日期2020-09-11,,,
2026-06-09,2026-06,23,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),128122.SZ,兴森转债,002436,兴森科技,先进封装、存储芯片,C,概念竞价强度-0.05%,公告到期赎回；退市日期2025-07-23,,,
2026-06-09,2026-06,24,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),110081.SH,闻泰转债,600745,*ST闻泰,先进封装,C,概念竞价强度-0.05%,成交额偏低1.6万；剩余规模80.63亿,90.43,89.953,-0.5275
2026-06-09,2026-06,25,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),110800.SH,赛腾定转,603283,赛腾股份,存储芯片,C,概念竞价强度-0.05%,退市日期2021-05-31,,,
2026-06-09,2026-06,26,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),111010.SH,立昂转债,605358,立昂微,存储芯片,C,概念竞价强度-0.05%,强赎中；成交额偏低51.2万；退市日期2026-06-18,199.997,218.981,9.4921
2026-06-09,2026-06,27,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113031.SH,博威转债,601137,博威合金,先进封装,C,概念竞价强度-0.05%,退市日期2020-08-31,,,
2026-06-09,2026-06,28,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113069.SH,博23转债,601137,博威合金,先进封装,C,概念竞价强度-0.05%,强赎中；退市日期2026-01-22,,,
2026-06-09,2026-06,29,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113548.SH,石英转债,603688,石英股份,存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2022-08-15,,,
2026-06-09,2026-06,30,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113566.SH,翔港转债,603499,翔港科技,存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2024-04-15,,,
2026-06-09,2026-06,31,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113609.SH,永安转债,603776,永安行,存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2025-08-12,,,
2026-06-09,2026-06,32,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113621.SH,彤程转债,603650,彤程新材,存储芯片,C,概念竞价强度-0.05%,强赎中；退市日期2025-11-14,,,
2026-06-09,2026-06,33,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113630.SH,赛伍转债,603212,赛伍技术,先进封装,C,概念竞价强度-0.05%,强赎中；退市日期2022-08-01,,,
2026-06-09,2026-06,34,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),113639.SH,华正转债,603186,华正新材,先进封装,C,概念竞价强度-0.05%,强赎中；退市日期2026-02-24,,,
2026-06-09,2026-06,35,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118011.SH,银微转债,688689,银河微电,先进封装,C,概念竞价强度-0.05%,成交额偏低1.7万,138.999,140.127,0.8115
2026-06-09,2026-06,36,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118018.SH,瑞科转债,688323,瑞华泰,先进封装,C,概念竞价强度-0.05%,强赎中；成交额偏低37.7万；退市日期2026-07-06,165.0,172.296,4.4218
2026-06-09,2026-06,37,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118025.SH,奕瑞转债,688301,奕瑞科技,先进封装,C,概念竞价强度-0.05%,强赎中；成交额偏低6.3万；退市日期2026-07-06,149.0,150.463,0.9819
2026-06-09,2026-06,38,"圣泉集团(605589,封单7.19亿)",先进封装(-0.0465)、存储芯片(-0.0497),118033.SH,华特转债,688268,华特气体,存储芯片,C,概念竞价强度-0.05%,强赎中；成交额偏低0.0万；退市日期2026-06-10,,243.461,
