ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
002708.SZ,20210828,20210630,0.0656,0.0656,1.7819,1.7819,1.6508,0.0821,0.5003,41505162.05,-10145218.02,153044962.49,1.2798,0.9608,0.8752,1.9215,0.6031,0.8836,0.3217,-11018868.53,44440576.36,133766488.01,-36989067.247,-25368797.287,923542361.71,43699402.64,264956299.52,67064319.9,1368279627.66,326225719.21,370783092.77,1781984093.19,283866051.68,0.0643,3.1124,-0.0765,0.5824,-0.0508,0.0912,-0.0759,-0.052,3.6106,17.6209,82.3791,16.968,3.6106,2.0093,14.1774,0.7812,-0.7834,101.2687,-0.5076,5.1167,2.0982,2.11,-0.6788,1.6459,1.1615,2.0155,4.1964,3.2918,44.8198,1.8122,1.8065,54.2777,45.7223,49.7696,14.8686,85.1314,94.627,5.373,-0.032,0.8122,1.2312,5.7256,1.1104,5.1642,20.4025,-0.0303,186.0982,2.323,1.1615,1041005366.28,4.5165,1.7318,106.5013,0.6285,-1.1367,0.3571,-0.8303,358.7413,358.7413,-175.9682,-145.7433,275.9675,367.5278,-771.98,-179.0365,340.5512,-0.879,3.714,3.0432,36.332,36.332,38.8049,-224.546,6.1234
002708.SZ,20210828,20210630,0.0656,0.0656,1.7819,1.7819,1.6508,0.0821,0.5003,41505162.05,-10145218.02,153044962.49,1.2798,0.9608,0.8752,1.9215,0.6031,0.8836,0.3217,-11018868.53,44440576.36,133766488.01,-36989067.247,-25368797.287,923542361.71,43699402.64,264956299.52,67064319.9,1368279627.66,326225719.21,370783092.77,1781984093.19,283866051.68,0.0643,3.1124,-0.0765,0.5824,-0.0508,0.0912,-0.0759,-0.052,3.6106,17.6209,82.3791,16.968,3.6106,2.0093,14.1774,0.7812,-0.7834,101.2687,-0.5076,5.1167,2.0982,2.11,-0.6788,1.6459,1.1615,2.0155,4.1964,3.2918,44.8198,1.8122,1.8065,54.2777,45.7223,49.7696,14.8686,85.1314,94.627,5.373,-0.032,0.8122,1.2312,5.7256,1.1104,5.1642,20.4025,-0.0303,186.0982,2.323,1.1615,1041005366.28,4.5165,1.7318,106.5013,0.6285,-1.1367,0.3571,-0.8303,358.7413,358.7413,-175.9682,-145.7433,275.9675,367.5278,-771.98,-179.0365,340.5512,-0.879,3.714,3.0432,36.332,36.332,38.8049,-224.546,6.1234
002708.SZ,20210430,20210331,0.0457,0.0457,0.9077,0.9077,1.6302,0.0821,0.4805,14380527.98,7321970.19,95388950.63,1.352,0.9806,0.8634,0.9913,0.3147,0.4302,0.1666,16684312.63,32956730.64,,-122884128.0117,-118114953.1117,777532965.82,45944745.4,279240813.65,51578830.36,1405722997.2,370649869.07,418560217.11,1835605974.42,274208605.82,0.0445,3.1931,-0.0693,0.5626,0.0427,0.0676,-0.2521,-0.2423,4.9054,21.5606,78.4394,16.0552,4.9054,2.2767,12.8889,0.8896,-0.7804,96.2289,4.0596,7.4492,1.4332,1.44,0.4835,1.2413,0.8174,1.2605,5.7328,4.9652,41.4699,1.7085,1.7532,53.5431,46.4569,52.8649,15.2125,84.7875,95.5008,4.4992,-0.0321,0.7085,1.4114,5.5736,1.2748,5.0341,27.2539,-0.0306,188.5416,3.2696,0.8174,1069991981.2,7.1674,2.2767,96.2289,1.4332,0.4835,0.8174,-7.6311,1042.5,1042.5,-193.1452,523.4255,727.4183,1058.9413,839.67,-196.8207,960.8661,1.6911,0.3134,5.7152,34.0322,34.0322,34.0322,172.8507,9.2448
002708.SZ,20210430,20210331,0.0457,0.0457,0.9077,0.9077,1.6302,0.0821,0.4805,14380527.98,7321970.19,95388950.63,1.352,0.9806,0.8634,0.9913,0.3147,0.4302,0.1666,16684312.63,32956730.64,,-122884128.0117,-118114953.1117,777532965.82,45944745.4,279240813.65,51578830.36,1405722997.2,370649869.07,418560217.11,1835605974.42,274208605.82,0.0445,3.1931,-0.0693,0.5626,0.0427,0.0676,-0.2521,-0.2423,4.9054,21.5606,78.4394,16.0552,4.9054,2.2767,12.8889,0.8896,-0.7804,96.2289,4.0596,7.4492,1.4332,1.44,0.4835,1.2413,0.8174,1.2605,5.7328,4.9652,41.4699,1.7085,1.7532,53.5431,46.4569,52.8649,15.2125,84.7875,95.5008,4.4992,-0.0321,0.7085,1.4114,5.5736,1.2748,5.0341,27.2539,-0.0306,188.5416,3.2696,0.8174,1069991981.2,7.1674,2.2767,96.2289,1.4332,0.4835,0.8174,-7.6311,1042.5,1042.5,-193.1452,523.4255,727.4183,1058.9413,839.67,-196.8207,960.8661,1.6911,0.3134,5.7152,34.0322,34.0322,34.0322,172.8507,9.2448
002708.SZ,20210410,20201231,0.1074,0.1074,3.059,3.059,1.6013,0.0854,0.4532,45332243.27,5025796.49,268107756.96,1.2315,0.9096,0.7853,3.6328,1.1535,1.4529,0.595,12555896.33,76586390.11,208599236.53,340121186.4402,382221186.4402,855894508.09,51527522.79,271130508.46,52989015.96,1320832429.57,260915796.17,313904812.13,1743355275.75,252506107.65,0.1074,3.14,0.2839,0.5386,0.1207,0.1633,0.7254,0.8152,3.5111,18.6932,81.3068,15.6779,3.5111,2.5211,12.101,1.0558,-1.2032,99.1246,1.699,5.3398,3.4792,3.48,0.3472,3.1773,2.0892,3.454,3.4792,3.1773,44.4606,1.8005,1.6653,52.3598,47.6402,49.8281,15.5522,84.4478,95.6279,4.3721,0.1181,0.8005,1.2492,5.4299,1.1207,4.8716,24.9265,0.1129,200.4,2.0892,2.0892,1100131681.19,4.5892,0.1608,98.6475,0.7889,-1.8731,0.4617,8.0028,336.5854,336.5854,63.6311,114.3072,443.5126,336.7646,369.17,63.5947,322.0434,3.4869,22.1532,3.4881,9.5279,9.5279,9.4783,-162.5989,3.4881
002708.SZ,20210410,20201231,0.1074,0.1074,3.059,3.059,1.6013,0.0854,0.4532,45332243.27,5025796.49,268107756.96,1.2315,0.9096,0.7853,3.6328,1.1535,1.4529,0.595,12555896.33,76586390.11,208599236.53,340121186.4402,382221186.4402,855894508.09,51527522.79,271130508.46,52989015.96,1320832429.57,260915796.17,313904812.13,1743355275.75,252506107.65,0.1074,3.14,0.2839,0.5386,0.1207,0.1633,0.7254,0.8152,3.5111,18.6932,81.3068,15.6779,3.5111,2.5211,12.101,1.0558,-1.2032,99.1246,1.699,5.3398,3.4792,3.48,0.3472,3.1773,2.0892,3.454,3.4792,3.1773,44.4606,1.8005,1.6653,52.3598,47.6402,49.8281,15.5522,84.4478,95.6279,4.3721,0.1181,0.8005,1.2492,5.4299,1.1207,4.8716,24.9265,0.1129,200.4,2.0892,2.0892,1100131681.19,4.5892,0.1608,98.6475,0.7889,-1.8731,0.4617,8.0028,336.5854,336.5854,63.6311,114.3072,443.5126,336.7646,369.17,63.5947,322.0434,3.4869,22.1532,3.4881,9.5279,9.5279,9.4783,-162.5989,3.4881
002708.SZ,20201030,20200930,0.0827,0.0827,2.1676,2.1676,1.6013,0.0741,0.4398,6289088.46,32497963.61,199661811.51,1.6268,1.2104,1.117,2.5131,0.8239,1.1641,0.4485,6903439.85,57464971.85,,-11113240.0046,986759.9954,614010027.24,59545683.05,227096045.21,-8685190.91,1325404517.09,527203691.23,518518500.32,1688223665.62,240935119.96,0.0827,3.1163,0.2125,0.5139,0.1912,0.1226,-0.0237,0.0021,3.8164,19.6455,80.3545,16.5665,3.8164,3.4918,12.1723,0.9025,-0.999,99.3207,4.8234,5.6542,2.6901,2.69,2.2539,2.5361,1.7118,2.6791,3.5868,3.3815,38.1345,1.6164,1.5715,57.9355,42.0645,56.1189,13.4518,86.5482,93.3886,6.6114,0.1185,0.6164,1.6223,6.434,1.4716,5.8363,,0.1106,213.8493,2.2824,1.7118,846434033.91,4.905,4.2443,99.4108,2.2196,2.1441,1.4043,13.8337,818.8889,818.8889,0.0,1943.2727,1043.6149,815.2776,866.98,0.0132,786.3261,2.7058,8.8356,2.708,9.5484,9.5484,31.7779,482.8847,3.2665
002708.SZ,20201030,20200930,0.0827,0.0827,2.1676,2.1676,1.6013,0.0741,0.4398,6289088.46,32497963.61,199661811.51,1.6268,1.2104,1.117,2.5131,0.8239,1.1641,0.4485,6903439.85,57464971.85,,-11113240.0046,986759.9954,614010027.24,59545683.05,227096045.21,-8685190.91,1325404517.09,527203691.23,518518500.32,1688223665.62,240935119.96,0.0827,3.1163,0.2125,0.5139,0.1912,0.1226,-0.0237,0.0021,3.8164,19.6455,80.3545,16.5665,3.8164,3.4918,12.1723,0.9025,-0.999,99.3207,4.8234,5.6542,2.6901,2.69,2.2539,2.5361,1.7118,2.6791,3.5868,3.3815,38.1345,1.6164,1.5715,57.9355,42.0645,56.1189,13.4518,86.5482,93.3886,6.6114,0.1185,0.6164,1.6223,6.434,1.4716,5.8363,,0.1106,213.8493,2.2824,1.7118,846434033.91,4.905,4.2443,99.4108,2.2196,2.1441,1.4043,13.8337,818.8889,818.8889,0.0,1943.2727,1043.6149,815.2776,866.98,0.0132,786.3261,2.7058,8.8356,2.708,9.5484,9.5484,31.7779,482.8847,3.2665
002708.SZ,20200826,20200630,0.0143,0.0143,1.3588,1.3588,1.6013,0.0741,0.3714,5197858.58,1509751.97,117501282.82,1.6693,1.2255,1.093,1.5731,0.5558,0.7188,0.2911,4669015.55,15959102.21,85690460.45,70988030.6114,75988030.6114,489491687.51,62541351.43,225489768.82,34269304.76,1296191466.44,478543280.52,512812585.28,1654984379.0,208855678.44,0.0143,3.0489,0.1007,0.4455,0.0988,0.034,0.1514,0.1621,1.0529,18.4438,81.5562,16.1223,1.0529,3.0438,12.244,0.8345,0.1731,99.2671,1.5128,2.505,0.4704,0.47,0.1059,0.7292,0.3065,0.6209,0.9408,1.4584,35.2296,1.5439,1.5347,54.0786,45.9214,58.7305,13.6249,86.3751,91.9563,8.0437,0.066,0.5439,1.8385,6.3395,1.6671,5.7483,37.8237,0.0607,220.2376,0.613,0.3065,868877062.35,1.6378,3.4899,98.6683,0.3388,0.1752,0.2218,4.014,48.9583,48.9583,-9.1155,588.1118,231.3994,49.5484,37.52,-9.1578,48.0139,0.4845,1.7038,0.4844,-0.4485,-0.4485,-0.4696,134.5315,1.0367
002708.SZ,20200826,20200630,0.0143,0.0143,1.3588,1.3588,1.6013,0.0741,0.3714,5197858.58,1509751.97,117501282.82,1.6693,1.2255,1.093,1.5731,0.5558,0.7188,0.2911,4669015.55,15959102.21,85690460.45,70988030.6114,75988030.6114,489491687.51,62541351.43,225489768.82,34269304.76,1296191466.44,478543280.52,512812585.28,1654984379.0,208855678.44,0.0143,3.0489,0.1007,0.4455,0.0988,0.034,0.1514,0.1621,1.0529,18.4438,81.5562,16.1223,1.0529,3.0438,12.244,0.8345,0.1731,99.2671,1.5128,2.505,0.4704,0.47,0.1059,0.7292,0.3065,0.6209,0.9408,1.4584,35.2296,1.5439,1.5347,54.0786,45.9214,58.7305,13.6249,86.3751,91.9563,8.0437,0.066,0.5439,1.8385,6.3395,1.6671,5.7483,37.8237,0.0607,220.2376,0.613,0.3065,868877062.35,1.6378,3.4899,98.6683,0.3388,0.1752,0.2218,4.014,48.9583,48.9583,-9.1155,588.1118,231.3994,49.5484,37.52,-9.1578,48.0139,0.4845,1.7038,0.4844,-0.4485,-0.4485,-0.4696,134.5315,1.0367
002708.SZ,20200428,20200331,0.004,0.004,0.704,0.704,1.6013,0.0745,0.3606,2862513.21,-989899.19,54720119.09,1.6797,1.3147,1.0559,0.9194,0.2984,0.3671,0.1528,580854.87,6771758.7,,2490689.9924,-17509310.0076,435804251.71,64060298.1,227275169.77,38618024.29,1288634047.27,450707156.51,489325180.8,1651933105.31,204020681.91,0.004,3.0386,0.0744,0.4351,0.1011,0.0144,0.0053,-0.0373,0.5673,16.5775,83.4225,14.584,0.5673,2.6289,11.0362,0.9189,-0.7628,99.824,0.8728,2.0515,0.1315,0.13,-0.0695,0.3134,0.0867,0.2004,0.526,1.2536,33.7922,1.5104,1.5179,51.7607,48.2393,59.8864,13.7581,86.2419,91.1901,8.8099,0.0526,0.5104,1.9593,6.2684,1.7722,5.6699,33.3687,0.048,199.5274,0.3468,0.0867,890674713.86,1.161,2.6289,99.824,0.1315,-0.0695,0.0867,10.5639,128.3688,128.3688,180.7547,132.7499,160.4212,128.348,87.92,180.888,127.9267,0.145,-0.8408,0.1444,-0.4289,-0.4289,-0.4289,-67.887,1.5084
002708.SZ,20200428,20200331,0.004,0.004,0.704,0.704,1.6013,0.0745,0.3606,2862513.21,-989899.19,54720119.09,1.6797,1.3147,1.0559,0.9194,0.2984,0.3671,0.1528,580854.87,6771758.7,,2490689.9924,-17509310.0076,435804251.71,64060298.1,227275169.77,38618024.29,1288634047.27,450707156.51,489325180.8,1651933105.31,204020681.91,0.004,3.0386,0.0744,0.4351,0.1011,0.0144,0.0053,-0.0373,0.5673,16.5775,83.4225,14.584,0.5673,2.6289,11.0362,0.9189,-0.7628,99.824,0.8728,2.0515,0.1315,0.13,-0.0695,0.3134,0.0867,0.2004,0.526,1.2536,33.7922,1.5104,1.5179,51.7607,48.2393,59.8864,13.7581,86.2419,91.1901,8.8099,0.0526,0.5104,1.9593,6.2684,1.7722,5.6699,33.3687,0.048,199.5274,0.3468,0.0867,890674713.86,1.161,2.6289,99.824,0.1315,-0.0695,0.0867,10.5639,128.3688,128.3688,180.7547,132.7499,160.4212,128.348,87.92,180.888,127.9267,0.145,-0.8408,0.1444,-0.4289,-0.4289,-0.4289,-67.887,1.5084
