trade_date,title,report_type,author,name,ts_code,inst_csname,ind_name,url,code6
20250624,海通国际_制冷汽零持续扩展，机器人领域蓄势待发_2025-06-24.pdf,个股研报,朱默辰,三花智控,002050.SZ,海通国际,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202506241696673396_1.pdf?1750769730000.pdf,002050
20250502,国金证券_业绩超预期，机器人布局稳步推进_2025-05-02.pdf,个股研报,"陈传红,冉婷",三花智控,002050.SZ,国金证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202505021666135529_1.pdf?1746193741000.pdf,002050
20250430,东吴证券_2025年一季报点评：家电增长超预期，人形机器人星辰大海_2025-04-30.pdf,个股研报,"曾朵红,阮巧燕,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202504301664959256_1.pdf?1746016820000.pdf,002050
20250430,国元证券_公司点评报告：第三曲线业务可期，积极实施回购彰显信心_2025-04-30.pdf,个股研报,"刘乐,陈烨尧",三花智控,002050.SZ,国元证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202504301665125285_1.pdf?1746037228000.pdf,002050
20250402,华安证券_业绩符合预期，机器人业务前景广阔_2025-04-02.pdf,个股研报,"张志邦,邓欣,刘千琳,成浅之",三花智控,002050.SZ,华安证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202504021650306334_1.pdf?1743605816000.pdf,002050
20250401,国信证券_2024年净利润小幅提升，机器人零部件性能持续优化_2025-04-01.pdf,个股研报,"唐旭霞,唐英韬",三花智控,002050.SZ,国信证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202504011649841102_1.pdf?1743545221000.pdf,002050
20250401,华龙证券_2024年年报点评报告：双主业稳健增长，战略布局新兴业务_2025-04-01.pdf,个股研报,彭棋,三花智控,002050.SZ,华龙证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202504011649863749_1.pdf?1743514165000.pdf,002050
20250329,民生证券_2024年年报点评：业绩超预期，储能及机器人业务打开成长天花板_2025-03-29.pdf,个股研报,"邓永康,李孝鹏,席子屹,赵丹",三花智控,002050.SZ,民生证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202503291649115246_1.pdf?1743286659000.pdf,002050
20250328,太平洋_三花智控：2024Q4业绩端表现稳健，汽零业务保持双位数增长_2025-03-28.pdf,个股研报,"孟昕,赵梦菲,金桐羽",三花智控,002050.SZ,太平洋,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202503281648506289_1.pdf?1743149399000.pdf,002050
20250328,国金证券_业绩符合预期，关注机器人创新周期_2025-03-28.pdf,个股研报,"陈传红,冉婷",三花智控,002050.SZ,国金证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202503281648561257_1.pdf?1743158596000.pdf,002050
20250327,东吴证券_2024年年报点评：24Q4营收超预期，人形机器人量产可期_2025-03-27.pdf,个股研报,"曾朵红,阮巧燕,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202503271648166924_1.pdf?1743084743000.pdf,002050
20250224,东吴证券_人形元年，三花聚顶，万象可期【勘误版】_2025-02-24.pdf,个股研报,"曾朵红,阮巧燕,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202502241643442546_1.pdf?1740422399000.pdf,002050
20241102,东吴证券_2024年三季报点评：汽零增速延续承压，机器人定点在即_2024-11-02.pdf,个股研报,"曾朵红,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202411021640682029_1.pdf?1730512286000.pdf,002050
20241101,国信证券_三季度净利润同比提升，关注机器人业务进展_2024-11-01.pdf,个股研报,"唐旭霞,唐英韬",三花智控,002050.SZ,国信证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202411011640662236_1.pdf?1730474296000.pdf,002050
20241031,华安证券_三花智控2024Q3业绩点评：冷配修复汽零稳健_2024-10-31.pdf,个股研报,"邓欣,张志邦,成浅之,刘千琳",三花智控,002050.SZ,华安证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202410311640633448_1.pdf?1730375383000.pdf,002050
20240903,华安证券_Q2业绩符合预期，毛利率稳中有升_2024-09-03.pdf,个股研报,"张志邦,邓欣,刘千琳",三花智控,002050.SZ,华安证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202409031639706076_1.pdf?1725355854000.pdf,002050
20240902,国信证券_毛利率提升，关注机器人新增长点_2024-09-02.pdf,个股研报,"唐旭霞,唐英韬",三花智控,002050.SZ,国信证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202409021639685174_1.pdf?1725290330000.pdf,002050
20240830,东吴证券_2024年半年报点评：汽零制冷稳健，人形进入定点冲刺阶段_2024-08-30.pdf,个股研报,"曾朵红,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202408301639632758_1.pdf?1725041420000.pdf,002050
20240830,民生证券_2024年半年报点评：盈利能力强韧，储能及机器人业务打开成长空间_2024-08-30.pdf,个股研报,"邓永康,李孝鹏,席子屹,赵丹,王一如,朱碧野,李佳",三花智控,002050.SZ,民生证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202408301639645731_1.pdf?1725049670000.pdf,002050
20240712,国元证券_公司点评报告：两大业务同向增长，战新业务持续突破_2024-07-12.pdf,个股研报,刘乐,三花智控,002050.SZ,国元证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202407121637822373_1.pdf?1720782136000.pdf,002050
20240703,国金证券_Q2业绩预告净利润率超预期_2024-07-03.pdf,个股研报,"陈传红,苏晨",三花智控,002050.SZ,国金证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202407031637493708_1.pdf?1719993950000.pdf,002050
20240702,东吴证券_2024年半年报预告点评：业绩符合市场预期，人形机器人定点在即_2024-07-02.pdf,个股研报,"曾朵红,谢哲栋,许钧赫",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202407011637439799_1.pdf?1719902178000.pdf,002050
20240506,太平洋_三花智控：2024Q1扣非净利双位数增长，2023年汽零业务高增_2024-05-06.pdf,个股研报,"孟昕,赵梦菲,金桐羽",三花智控,002050.SZ,太平洋,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202405061632470236_1.pdf?1714989972000.pdf,002050
20240506,华安证券_Q1业绩短暂承压，机器人业务前景广阔_2024-05-06.pdf,个股研报,"张志邦,邓欣,刘千琳",三花智控,002050.SZ,华安证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202405061632480774_1.pdf?1715015920000.pdf,002050
20240506,国信证券_年报及一季报点评：2023年毛利率提升，关注机器人新增长点_2024-05-06.pdf,个股研报,唐旭霞,三花智控,002050.SZ,国信证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202405061632468975_1.pdf?1715001621000.pdf,002050
20240505,国金证券_业绩短暂承压，机器人打开成长空间_2024-05-05.pdf,个股研报,"陈传红,苏晨",三花智控,002050.SZ,国金证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202405051632444718_1.pdf?1714903608000.pdf,002050
20240505,东吴证券_2023年年报及2024一季报点评：汽零业务盈利高增，机器人增量可期_2024-05-05.pdf,个股研报,"曾朵红,谢哲栋",三花智控,002050.SZ,东吴证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202405041632434635_1.pdf?1714901540000.pdf,002050
20240430,民生证券_2023年年报及2024年一季报点评：汽车零部件业务高增，储能+机器人增量可期_2024-04-30.pdf,个股研报,"邓永康,李孝鹏,王一如,李佳,朱碧野,席子屹,赵丹,黎静",三花智控,002050.SZ,民生证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202404301632080958_1.pdf?1714506122000.pdf,002050
20240111,华安证券_热管理龙头，机器人未来可期_2024-01-11.pdf,个股研报,万鹏程,三花智控,002050.SZ,华安证券,家电行业,https://pdf.dfcfw.com/pdf/H3_AP202401111617254565_1.pdf?1704987748000.pdf,002050
